source_class_id,source_class_name,target_context_class_id,target_context_class_name,compatibility_score,compatibility_level
7,bean sprouts,12,cabbage,0.07143,high
7,bean sprouts,13,cake,0.07143,high
7,bean sprouts,14,candy,0.0,low
7,bean sprouts,15,carrot,0.21429,high
7,bean sprouts,16,cashew,0.0,low
7,bean sprouts,17,cauliflower,0.0,low
7,bean sprouts,18,celery stick,0.0,low
7,bean sprouts,19,cheese butter,0.21429,high
7,bean sprouts,20,cherry,0.0,low
7,bean sprouts,21,chicken duck,0.28571,high
7,bean sprouts,22,chocolate,0.0,low
7,bean sprouts,23,cilantro mint,0.42857,high
7,bean sprouts,24,coffee,0.0,low
7,bean sprouts,25,corn,0.14286,high
7,bean sprouts,26,crab,0.0,low
7,bean sprouts,27,cucumber,0.21429,high
7,bean sprouts,28,date,0.0,low
7,bean sprouts,29,dried cranberries,0.0,low
7,bean sprouts,30,egg,0.14286,high
7,bean sprouts,31,egg tart,0.0,low
7,bean sprouts,32,eggplant,0.07143,high
7,bean sprouts,33,enoki mushroom,0.0,low
7,bean sprouts,34,fig,0.0,low
7,bean sprouts,35,fish,0.0,low
7,bean sprouts,36,french beans,0.07143,high
7,bean sprouts,37,french fries,0.07143,high
7,bean sprouts,38,fried meat,0.14286,high
7,bean sprouts,39,garlic,0.0,low
7,bean sprouts,40,ginger,0.0,low
7,bean sprouts,41,grape,0.0,low
7,bean sprouts,42,green beans,0.0,low
7,bean sprouts,43,hamburg,0.0,low
7,bean sprouts,44,hanamaki baozi,0.0,low
7,bean sprouts,45,ice cream,0.0,low
7,bean sprouts,46,juice,0.0,low
7,bean sprouts,47,kelp,0.0,low
7,bean sprouts,48,king oyster mushroom,0.07143,high
7,bean sprouts,49,kiwi,0.0,low
7,bean sprouts,50,lamb,0.0,low
7,bean sprouts,51,lemon,0.0,low
7,bean sprouts,52,lettuce,0.28571,high
7,bean sprouts,53,mango,0.0,low
7,bean sprouts,54,melon,0.0,low
7,bean sprouts,55,milk,0.0,low
7,bean sprouts,56,milkshake,0.0,low
7,bean sprouts,57,noodles,0.0,low
7,bean sprouts,58,okra,0.0,low
7,bean sprouts,59,olives,0.0,low
7,bean sprouts,60,onion,0.07143,high
7,bean sprouts,61,orange,0.0,low
7,bean sprouts,62,other ingredients,0.07143,high
7,bean sprouts,63,oyster mushroom,0.0,low
7,bean sprouts,64,pasta,0.0,low
7,bean sprouts,65,peach,0.0,low
7,bean sprouts,66,peanut,0.0,low
7,bean sprouts,67,pear,0.0,low
7,bean sprouts,68,pepper,0.14286,high
7,bean sprouts,69,pie,0.07143,high
7,bean sprouts,70,pineapple,0.07143,high
7,bean sprouts,71,pizza,0.0,low
7,bean sprouts,72,popcorn,0.0,low
7,bean sprouts,73,pork,0.0,low
7,bean sprouts,74,potato,0.14286,high
7,bean sprouts,75,pudding,0.0,low
7,bean sprouts,76,pumpkin,0.0,low
7,bean sprouts,77,rape,0.0,low
7,bean sprouts,78,raspberry,0.0,low
7,bean sprouts,79,red beans,0.07143,high
7,bean sprouts,80,rice,0.14286,high
7,bean sprouts,81,salad,0.0,low
7,bean sprouts,82,sauce,0.21429,high
7,bean sprouts,83,sausage,0.0,low
7,bean sprouts,84,seaweed,0.0,low
7,bean sprouts,85,shellfish,0.0,low
7,bean sprouts,86,shiitake,0.0,low
7,bean sprouts,87,shrimp,0.0,low
7,bean sprouts,88,snow peas,0.0,low
7,bean sprouts,89,soup,0.07143,high
7,bean sprouts,90,soy,0.0,low
7,bean sprouts,91,spring onion,0.0,low
7,bean sprouts,92,steak,0.35714,high
7,bean sprouts,93,strawberry,0.0,low
7,bean sprouts,94,tea,0.0,low
7,bean sprouts,95,tofu,0.0,low
7,bean sprouts,96,tomato,0.35714,high
7,bean sprouts,97,walnut,0.0,low
7,bean sprouts,98,watermelon,0.0,low
7,bean sprouts,99,white button mushroom,0.0,low
7,bean sprouts,100,white radish,0.0,low
7,bean sprouts,101,wine,0.07143,high
7,bean sprouts,102,wonton dumplings,0.0,low
8,biscuit,0,almond,0.0,low
8,biscuit,1,apple,0.06081,high
8,biscuit,2,apricot,0.0,low
8,biscuit,3,asparagus,0.00676,medium
8,biscuit,4,avocado,0.00676,medium
8,biscuit,5,bamboo shoots,0.0,low
8,biscuit,6,banana,0.00676,medium
8,biscuit,7,bean sprouts,0.0,low
8,biscuit,9,blueberry,0.03378,medium
8,biscuit,10,bread,0.12162,high
8,biscuit,11,broccoli,0.0473,medium
8,biscuit,12,cabbage,0.02027,medium
8,biscuit,13,cake,0.01351,medium
8,biscuit,14,candy,0.01351,medium
8,biscuit,15,carrot,0.19595,high
8,biscuit,16,cashew,0.0,low
8,biscuit,17,cauliflower,0.00676,medium
8,biscuit,18,celery stick,0.10135,high
8,biscuit,19,cheese butter,0.05405,high
8,biscuit,20,cherry,0.03378,medium
8,biscuit,21,chicken duck,0.03378,medium
8,biscuit,22,chocolate,0.0473,medium
8,biscuit,23,cilantro mint,0.10135,high
8,biscuit,24,coffee,0.16216,high
8,biscuit,25,corn,0.01351,medium
8,biscuit,26,crab,0.00676,medium
8,biscuit,27,cucumber,0.06757,high
8,biscuit,28,date,0.00676,medium
8,biscuit,29,dried cranberries,0.00676,medium
8,biscuit,30,egg,0.02703,medium
8,biscuit,31,egg tart,0.00676,medium
8,biscuit,32,eggplant,0.0,low
8,biscuit,33,enoki mushroom,0.0,low
8,biscuit,34,fig,0.00676,medium
8,biscuit,35,fish,0.02027,medium
8,biscuit,36,french beans,0.04054,medium
8,biscuit,37,french fries,0.01351,medium
8,biscuit,38,fried meat,0.01351,medium
8,biscuit,39,garlic,0.00676,medium
8,biscuit,40,ginger,0.0,low
8,biscuit,41,grape,0.07432,high
8,biscuit,42,green beans,0.00676,medium
8,biscuit,43,hamburg,0.0,low
8,biscuit,44,hanamaki baozi,0.0,low
8,biscuit,45,ice cream,0.20946,high
8,biscuit,46,juice,0.02703,medium
8,biscuit,47,kelp,0.0,low
8,biscuit,48,king oyster mushroom,0.0,low
8,biscuit,49,kiwi,0.00676,medium
8,biscuit,50,lamb,0.0,low
8,biscuit,51,lemon,0.02703,medium
8,biscuit,52,lettuce,0.03378,medium
8,biscuit,53,mango,0.0,low
8,biscuit,54,melon,0.0,low
8,biscuit,55,milk,0.03378,medium
8,biscuit,56,milkshake,0.00676,medium
8,biscuit,57,noodles,0.00676,medium
8,biscuit,58,okra,0.0,low
8,biscuit,59,olives,0.01351,medium
8,biscuit,60,onion,0.0,low
8,biscuit,61,orange,0.03378,medium
8,biscuit,62,other ingredients,0.03378,medium
8,biscuit,63,oyster mushroom,0.0,low
8,biscuit,64,pasta,0.0,low
8,biscuit,65,peach,0.00676,medium
8,biscuit,66,peanut,0.0,low
8,biscuit,67,pear,0.00676,medium
8,biscuit,68,pepper,0.07432,high
8,biscuit,69,pie,0.00676,medium
8,biscuit,70,pineapple,0.0,low
8,biscuit,71,pizza,0.00676,medium
8,biscuit,72,popcorn,0.0,low
8,biscuit,73,pork,0.00676,medium
8,biscuit,74,potato,0.0,low
8,biscuit,75,pudding,0.0,low
8,biscuit,76,pumpkin,0.01351,medium
8,biscuit,77,rape,0.0,low
8,biscuit,78,raspberry,0.0,low
8,biscuit,79,red beans,0.00676,medium
8,biscuit,80,rice,0.01351,medium
8,biscuit,81,salad,0.00676,medium
8,biscuit,82,sauce,0.20946,high
8,biscuit,83,sausage,0.02027,medium
8,biscuit,84,seaweed,0.0,low
8,biscuit,85,shellfish,0.00676,medium
8,biscuit,86,shiitake,0.0,low
8,biscuit,87,shrimp,0.0,low
8,biscuit,88,snow peas,0.00676,medium
8,biscuit,89,soup,0.02703,medium
8,biscuit,90,soy,0.0,low
8,biscuit,91,spring onion,0.0,low
8,biscuit,92,steak,0.01351,medium
8,biscuit,93,strawberry,0.11486,high
8,biscuit,94,tea,0.00676,medium
8,biscuit,95,tofu,0.00676,medium
8,biscuit,96,tomato,0.10811,high
8,biscuit,97,walnut,0.02703,medium
8,biscuit,98,watermelon,0.0,low
8,biscuit,99,white button mushroom,0.00676,medium
8,biscuit,100,white radish,0.01351,medium
8,biscuit,101,wine,0.02027,medium
8,biscuit,102,wonton dumplings,0.0,low
9,blueberry,0,almond,0.00763,medium
9,blueberry,1,apple,0.00763,medium
9,blueberry,2,apricot,0.0,low
9,blueberry,3,asparagus,0.00763,medium
9,blueberry,4,avocado,0.00763,medium
9,blueberry,5,bamboo shoots,0.0,low
9,blueberry,6,banana,0.0458,medium
9,blueberry,7,bean sprouts,0.0,low
9,blueberry,8,biscuit,0.03817,medium
9,blueberry,10,bread,0.16794,high
9,blueberry,11,broccoli,0.01527,medium
9,blueberry,12,cabbage,0.00763,medium
9,blueberry,13,cake,0.25954,high
9,blueberry,14,candy,0.0,low
9,blueberry,15,carrot,0.01527,medium
9,blueberry,16,cashew,0.0,low
9,blueberry,17,cauliflower,0.00763,medium
9,blueberry,18,celery stick,0.00763,medium
9,blueberry,19,cheese butter,0.0687,high
9,blueberry,20,cherry,0.1374,high
9,blueberry,21,chicken duck,0.00763,medium
9,blueberry,22,chocolate,0.00763,medium
9,blueberry,23,cilantro mint,0.09924,high
9,blueberry,24,coffee,0.00763,medium
9,blueberry,25,corn,0.00763,medium
9,blueberry,26,crab,0.0,low
9,blueberry,27,cucumber,0.00763,medium
9,blueberry,28,date,0.0,low
9,blueberry,29,dried cranberries,0.0,low
9,blueberry,30,egg,0.0229,medium
9,blueberry,31,egg tart,0.0,low
9,blueberry,32,eggplant,0.0,low
9,blueberry,33,enoki mushroom,0.0,low
9,blueberry,34,fig,0.0,low
9,blueberry,35,fish,0.0,low
9,blueberry,36,french beans,0.0,low
9,blueberry,37,french fries,0.00763,medium
9,blueberry,38,fried meat,0.00763,medium
9,blueberry,39,garlic,0.0,low
9,blueberry,40,ginger,0.0,low
9,blueberry,41,grape,0.0229,medium
9,blueberry,42,green beans,0.0,low
9,blueberry,43,hamburg,0.0,low
9,blueberry,44,hanamaki baozi,0.0,low
9,blueberry,45,ice cream,0.32824,high
9,blueberry,46,juice,0.0229,medium
9,blueberry,47,kelp,0.0,low
9,blueberry,48,king oyster mushroom,0.0,low
9,blueberry,49,kiwi,0.05344,high
9,blueberry,50,lamb,0.0,low
9,blueberry,51,lemon,0.01527,medium
9,blueberry,52,lettuce,0.00763,medium
9,blueberry,53,mango,0.00763,medium
9,blueberry,54,melon,0.00763,medium
9,blueberry,55,milk,0.00763,medium
9,blueberry,56,milkshake,0.05344,high
9,blueberry,57,noodles,0.0,low
9,blueberry,58,okra,0.0,low
9,blueberry,59,olives,0.0,low
9,blueberry,60,onion,0.00763,medium
9,blueberry,61,orange,0.03817,medium
9,blueberry,62,other ingredients,0.01527,medium
9,blueberry,63,oyster mushroom,0.0,low
9,blueberry,64,pasta,0.0,low
9,blueberry,65,peach,0.00763,medium
9,blueberry,66,peanut,0.0,low
9,blueberry,67,pear,0.0,low
9,blueberry,68,pepper,0.0,low
9,blueberry,69,pie,0.22137,high
9,blueberry,70,pineapple,0.03053,medium
9,blueberry,71,pizza,0.0,low
9,blueberry,72,popcorn,0.0,low
9,blueberry,73,pork,0.0,low
9,blueberry,74,potato,0.00763,medium
9,blueberry,75,pudding,0.01527,medium
9,blueberry,76,pumpkin,0.0,low
9,blueberry,77,rape,0.0,low
9,blueberry,78,raspberry,0.07634,high
9,blueberry,79,red beans,0.0,low
9,blueberry,80,rice,0.00763,medium
9,blueberry,81,salad,0.0,low
9,blueberry,82,sauce,0.0916,high
9,blueberry,83,sausage,0.00763,medium
9,blueberry,84,seaweed,0.0,low
9,blueberry,85,shellfish,0.0,low
9,blueberry,86,shiitake,0.0,low
9,blueberry,87,shrimp,0.0,low
9,blueberry,88,snow peas,0.0,low
9,blueberry,89,soup,0.00763,medium
9,blueberry,90,soy,0.0,low
9,blueberry,91,spring onion,0.0,low
9,blueberry,92,steak,0.01527,medium
9,blueberry,93,strawberry,0.42748,high
9,blueberry,94,tea,0.0,low
9,blueberry,95,tofu,0.0,low
9,blueberry,96,tomato,0.01527,medium
9,blueberry,97,walnut,0.0,low
9,blueberry,98,watermelon,0.00763,medium
9,blueberry,99,white button mushroom,0.0,low
9,blueberry,100,white radish,0.0,low
9,blueberry,101,wine,0.0,low
9,blueberry,102,wonton dumplings,0.0,low
10,bread,0,almond,0.00355,medium
10,bread,1,apple,0.02607,medium
10,bread,2,apricot,0.0,low
10,bread,3,asparagus,0.0154,medium
10,bread,4,avocado,0.0154,medium
10,bread,5,bamboo shoots,0.0,low
10,bread,6,banana,0.02251,medium
10,bread,7,bean sprouts,0.00474,medium
10,bread,8,biscuit,0.02133,medium
10,bread,9,blueberry,0.02607,medium
10,bread,11,broccoli,0.07464,high
10,bread,12,cabbage,0.00948,medium
10,bread,13,cake,0.00237,medium
10,bread,14,candy,0.0,low
10,bread,15,carrot,0.10071,high
10,bread,16,cashew,0.00237,medium
10,bread,17,cauliflower,0.01185,medium
10,bread,18,celery stick,0.02607,medium
10,bread,19,cheese butter,0.141,high
10,bread,20,cherry,0.02488,medium
10,bread,21,chicken duck,0.09005,high
10,bread,22,chocolate,0.00592,medium
10,bread,23,cilantro mint,0.10427,high
10,bread,24,coffee,0.0391,medium
10,bread,25,corn,0.07464,high
10,bread,26,crab,0.00118,medium
10,bread,27,cucumber,0.09123,high
10,bread,28,date,0.0,low
10,bread,29,dried cranberries,0.00118,medium
10,bread,30,egg,0.07464,high
10,bread,31,egg tart,0.00118,medium
10,bread,32,eggplant,0.0,low
10,bread,33,enoki mushroom,0.0,low
10,bread,34,fig,0.00118,medium
10,bread,35,fish,0.02488,medium
10,bread,36,french beans,0.02607,medium
10,bread,37,french fries,0.08412,high
10,bread,38,fried meat,0.02844,medium
10,bread,39,garlic,0.00711,medium
10,bread,40,ginger,0.0,low
10,bread,41,grape,0.04028,medium
10,bread,42,green beans,0.01896,medium
10,bread,43,hamburg,0.0,low
10,bread,44,hanamaki baozi,0.0,low
10,bread,45,ice cream,0.11848,high
10,bread,46,juice,0.01659,medium
10,bread,47,kelp,0.0,low
10,bread,48,king oyster mushroom,0.00118,medium
10,bread,49,kiwi,0.00355,medium
10,bread,50,lamb,0.00474,medium
10,bread,51,lemon,0.04502,medium
10,bread,52,lettuce,0.18957,high
10,bread,53,mango,0.00237,medium
10,bread,54,melon,0.00355,medium
10,bread,55,milk,0.00592,medium
10,bread,56,milkshake,0.00118,medium
10,bread,57,noodles,0.02488,medium
10,bread,58,okra,0.0,low
10,bread,59,olives,0.00592,medium
10,bread,60,onion,0.1019,high
10,bread,61,orange,0.03199,medium
10,bread,62,other ingredients,0.0391,medium
10,bread,63,oyster mushroom,0.0,low
10,bread,64,pasta,0.01896,medium
10,bread,65,peach,0.00355,medium
10,bread,66,peanut,0.00118,medium
10,bread,67,pear,0.00592,medium
10,bread,68,pepper,0.05213,high
10,bread,69,pie,0.04028,medium
10,bread,70,pineapple,0.00355,medium
10,bread,71,pizza,0.00592,medium
10,bread,72,popcorn,0.0,low
10,bread,73,pork,0.0782,high
10,bread,74,potato,0.06872,high
10,bread,75,pudding,0.0,low
10,bread,76,pumpkin,0.00829,medium
10,bread,77,rape,0.00355,medium
10,bread,78,raspberry,0.01422,medium
10,bread,79,red beans,0.00118,medium
10,bread,80,rice,0.02488,medium
10,bread,81,salad,0.00237,medium
10,bread,82,sauce,0.20142,high
10,bread,83,sausage,0.06517,high
10,bread,84,seaweed,0.0,low
10,bread,85,shellfish,0.00474,medium
10,bread,86,shiitake,0.01185,medium
10,bread,87,shrimp,0.01422,medium
10,bread,88,snow peas,0.00355,medium
10,bread,89,soup,0.01896,medium
10,bread,90,soy,0.00948,medium
10,bread,91,spring onion,0.0154,medium
10,bread,92,steak,0.22512,high
10,bread,93,strawberry,0.09716,high
10,bread,94,tea,0.00711,medium
10,bread,95,tofu,0.00237,medium
10,bread,96,tomato,0.25,high
10,bread,97,walnut,0.0,low
10,bread,98,watermelon,0.00237,medium
10,bread,99,white button mushroom,0.01422,medium
10,bread,100,white radish,0.0,low
10,bread,101,wine,0.01303,medium
10,bread,102,wonton dumplings,0.0,low
11,broccoli,0,almond,0.0016,medium
11,broccoli,1,apple,0.0032,medium
11,broccoli,2,apricot,0.0,low
11,broccoli,3,asparagus,0.0304,medium
11,broccoli,4,avocado,0.008,medium
11,broccoli,5,bamboo shoots,0.0,low
11,broccoli,6,banana,0.0,low
11,broccoli,7,bean sprouts,0.0016,medium
11,broccoli,8,biscuit,0.0112,medium
11,broccoli,9,blueberry,0.0032,medium
11,broccoli,10,bread,0.1008,high
11,broccoli,12,cabbage,0.0128,medium
11,broccoli,13,cake,0.0016,medium
11,broccoli,14,candy,0.0016,medium
11,broccoli,15,carrot,0.3392,high
11,broccoli,16,cashew,0.0,low
11,broccoli,17,cauliflower,0.16,high
11,broccoli,18,celery stick,0.0352,medium
11,broccoli,19,cheese butter,0.0304,medium
11,broccoli,20,cherry,0.0048,medium
11,broccoli,21,chicken duck,0.3376,high
11,broccoli,22,chocolate,0.0,low
11,broccoli,23,cilantro mint,0.0736,high
11,broccoli,24,coffee,0.0016,medium
11,broccoli,25,corn,0.0416,medium
11,broccoli,26,crab,0.0032,medium
11,broccoli,27,cucumber,0.056,high
11,broccoli,28,date,0.0,low
11,broccoli,29,dried cranberries,0.0,low
11,broccoli,30,egg,0.016,medium
11,broccoli,31,egg tart,0.0,low
11,broccoli,32,eggplant,0.0016,medium
11,broccoli,33,enoki mushroom,0.0,low
11,broccoli,34,fig,0.0,low
11,broccoli,35,fish,0.096,high
11,broccoli,36,french beans,0.0384,medium
11,broccoli,37,french fries,0.0128,medium
11,broccoli,38,fried meat,0.0256,medium
11,broccoli,39,garlic,0.0112,medium
11,broccoli,40,ginger,0.0,low
11,broccoli,41,grape,0.008,medium
11,broccoli,42,green beans,0.0176,medium
11,broccoli,43,hamburg,0.0016,medium
11,broccoli,44,hanamaki baozi,0.0016,medium
11,broccoli,45,ice cream,0.0864,high
11,broccoli,46,juice,0.008,medium
11,broccoli,47,kelp,0.0,low
11,broccoli,48,king oyster mushroom,0.0,low
11,broccoli,49,kiwi,0.0016,medium
11,broccoli,50,lamb,0.0128,medium
11,broccoli,51,lemon,0.0624,high
11,broccoli,52,lettuce,0.016,medium
11,broccoli,53,mango,0.0,low
11,broccoli,54,melon,0.0,low
11,broccoli,55,milk,0.0,low
11,broccoli,56,milkshake,0.0016,medium
11,broccoli,57,noodles,0.0592,high
11,broccoli,58,okra,0.0,low
11,broccoli,59,olives,0.0048,medium
11,broccoli,60,onion,0.0432,medium
11,broccoli,61,orange,0.0064,medium
11,broccoli,62,other ingredients,0.0272,medium
11,broccoli,63,oyster mushroom,0.0016,medium
11,broccoli,64,pasta,0.0448,medium
11,broccoli,65,peach,0.0,low
11,broccoli,66,peanut,0.0016,medium
11,broccoli,67,pear,0.0,low
11,broccoli,68,pepper,0.0736,high
11,broccoli,69,pie,0.0432,medium
11,broccoli,70,pineapple,0.0,low
11,broccoli,71,pizza,0.0064,medium
11,broccoli,72,popcorn,0.0,low
11,broccoli,73,pork,0.1536,high
11,broccoli,74,potato,0.2672,high
11,broccoli,75,pudding,0.0,low
11,broccoli,76,pumpkin,0.0064,medium
11,broccoli,77,rape,0.0048,medium
11,broccoli,78,raspberry,0.0032,medium
11,broccoli,79,red beans,0.0016,medium
11,broccoli,80,rice,0.2144,high
11,broccoli,81,salad,0.0,low
11,broccoli,82,sauce,0.1456,high
11,broccoli,83,sausage,0.024,medium
11,broccoli,84,seaweed,0.0,low
11,broccoli,85,shellfish,0.0,low
11,broccoli,86,shiitake,0.0224,medium
11,broccoli,87,shrimp,0.0256,medium
11,broccoli,88,snow peas,0.0144,medium
11,broccoli,89,soup,0.0016,medium
11,broccoli,90,soy,0.0048,medium
11,broccoli,91,spring onion,0.0192,medium
11,broccoli,92,steak,0.1632,high
11,broccoli,93,strawberry,0.0064,medium
11,broccoli,94,tea,0.0,low
11,broccoli,95,tofu,0.0032,medium
11,broccoli,96,tomato,0.1232,high
11,broccoli,97,walnut,0.0,low
11,broccoli,98,watermelon,0.0,low
11,broccoli,99,white button mushroom,0.0448,medium
11,broccoli,100,white radish,0.0064,medium
11,broccoli,101,wine,0.008,medium
11,broccoli,102,wonton dumplings,0.0032,medium
12,cabbage,0,almond,0.0,low
12,cabbage,1,apple,0.0,low
12,cabbage,2,apricot,0.0,low
12,cabbage,3,asparagus,0.0,low
12,cabbage,4,avocado,0.01235,medium
12,cabbage,5,bamboo shoots,0.0,low
12,cabbage,6,banana,0.0,low
12,cabbage,7,bean sprouts,0.01235,medium
12,cabbage,8,biscuit,0.03704,medium
12,cabbage,9,blueberry,0.01235,medium
12,cabbage,10,bread,0.09877,high
12,cabbage,11,broccoli,0.09877,high
12,cabbage,13,cake,0.0,low
12,cabbage,14,candy,0.0,low
12,cabbage,15,carrot,0.4321,high
12,cabbage,16,cashew,0.0,low
12,cabbage,17,cauliflower,0.03704,medium
12,cabbage,18,celery stick,0.02469,medium
12,cabbage,19,cheese butter,0.0,low
12,cabbage,20,cherry,0.0,low
12,cabbage,21,chicken duck,0.17284,high
12,cabbage,22,chocolate,0.0,low
12,cabbage,23,cilantro mint,0.08642,high
12,cabbage,24,coffee,0.0,low
12,cabbage,25,corn,0.04938,medium
12,cabbage,26,crab,0.0,low
12,cabbage,27,cucumber,0.09877,high
12,cabbage,28,date,0.0,low
12,cabbage,29,dried cranberries,0.0,low
12,cabbage,30,egg,0.02469,medium
12,cabbage,31,egg tart,0.0,low
12,cabbage,32,eggplant,0.02469,medium
12,cabbage,33,enoki mushroom,0.0,low
12,cabbage,34,fig,0.0,low
12,cabbage,35,fish,0.09877,high
12,cabbage,36,french beans,0.01235,medium
12,cabbage,37,french fries,0.02469,medium
12,cabbage,38,fried meat,0.02469,medium
12,cabbage,39,garlic,0.0,low
12,cabbage,40,ginger,0.0,low
12,cabbage,41,grape,0.0,low
12,cabbage,42,green beans,0.01235,medium
12,cabbage,43,hamburg,0.0,low
12,cabbage,44,hanamaki baozi,0.0,low
12,cabbage,45,ice cream,0.03704,medium
12,cabbage,46,juice,0.0,low
12,cabbage,47,kelp,0.0,low
12,cabbage,48,king oyster mushroom,0.0,low
12,cabbage,49,kiwi,0.0,low
12,cabbage,50,lamb,0.02469,medium
12,cabbage,51,lemon,0.07407,high
12,cabbage,52,lettuce,0.09877,high
12,cabbage,53,mango,0.0,low
12,cabbage,54,melon,0.01235,medium
12,cabbage,55,milk,0.0,low
12,cabbage,56,milkshake,0.01235,medium
12,cabbage,57,noodles,0.02469,medium
12,cabbage,58,okra,0.0,low
12,cabbage,59,olives,0.01235,medium
12,cabbage,60,onion,0.11111,high
12,cabbage,61,orange,0.0,low
12,cabbage,62,other ingredients,0.03704,medium
12,cabbage,63,oyster mushroom,0.0,low
12,cabbage,64,pasta,0.02469,medium
12,cabbage,65,peach,0.0,low
12,cabbage,66,peanut,0.0,low
12,cabbage,67,pear,0.0,low
12,cabbage,68,pepper,0.03704,medium
12,cabbage,69,pie,0.04938,medium
12,cabbage,70,pineapple,0.0,low
12,cabbage,71,pizza,0.0,low
12,cabbage,72,popcorn,0.0,low
12,cabbage,73,pork,0.16049,high
12,cabbage,74,potato,0.37037,high
12,cabbage,75,pudding,0.0,low
12,cabbage,76,pumpkin,0.01235,medium
12,cabbage,77,rape,0.01235,medium
12,cabbage,78,raspberry,0.0,low
12,cabbage,79,red beans,0.0,low
12,cabbage,80,rice,0.11111,high
12,cabbage,81,salad,0.0,low
12,cabbage,82,sauce,0.11111,high
12,cabbage,83,sausage,0.01235,medium
12,cabbage,84,seaweed,0.0,low
12,cabbage,85,shellfish,0.0,low
12,cabbage,86,shiitake,0.01235,medium
12,cabbage,87,shrimp,0.01235,medium
12,cabbage,88,snow peas,0.01235,medium
12,cabbage,89,soup,0.01235,medium
12,cabbage,90,soy,0.0,low
12,cabbage,91,spring onion,0.01235,medium
12,cabbage,92,steak,0.33333,high
12,cabbage,93,strawberry,0.0,low
12,cabbage,94,tea,0.0,low
12,cabbage,95,tofu,0.0,low
12,cabbage,96,tomato,0.25926,high
12,cabbage,97,walnut,0.0,low
12,cabbage,98,watermelon,0.0,low
12,cabbage,99,white button mushroom,0.02469,medium
12,cabbage,100,white radish,0.0,low
12,cabbage,101,wine,0.01235,medium
12,cabbage,102,wonton dumplings,0.0,low
13,cake,0,almond,0.01158,medium
13,cake,1,apple,0.04633,medium
13,cake,2,apricot,0.0,low
13,cake,3,asparagus,0.00772,medium
13,cake,4,avocado,0.00386,medium
13,cake,5,bamboo shoots,0.0,low
13,cake,6,banana,0.06178,high
13,cake,7,bean sprouts,0.00386,medium
13,cake,8,biscuit,0.00772,medium
13,cake,9,blueberry,0.13127,high
13,cake,10,bread,0.00772,medium
13,cake,11,broccoli,0.00386,medium
13,cake,12,cabbage,0.0,low
13,cake,14,candy,0.00386,medium
13,cake,15,carrot,0.00772,medium
13,cake,16,cashew,0.0,low
13,cake,17,cauliflower,0.0,low
13,cake,18,celery stick,0.0,low
13,cake,19,cheese butter,0.03861,medium
13,cake,20,cherry,0.19691,high
13,cake,21,chicken duck,0.00772,medium
13,cake,22,chocolate,0.05405,high
13,cake,23,cilantro mint,0.04633,medium
13,cake,24,coffee,0.0695,high
13,cake,25,corn,0.01158,medium
13,cake,26,crab,0.0,low
13,cake,27,cucumber,0.00386,medium
13,cake,28,date,0.00386,medium
13,cake,29,dried cranberries,0.0,low
13,cake,30,egg,0.00772,medium
13,cake,31,egg tart,0.0,low
13,cake,32,eggplant,0.0,low
