patch_id,source_stem,class_id,class_name,class_group,patch_image_path,patch_mask_path,area_pixels,area_ratio,quality_score
2772_c39_comp1,2772,39,garlic,tail,2772_c39_comp1_img.png,2772_c39_comp1_mask.png,1974,0.04935,0.04935
2777_c44_comp1,2777,44,hanamaki baozi,tail,2777_c44_comp1_img.png,2777_c44_comp1_mask.png,16773,0.085312,0.085312
2779_c66_comp1,2779,66,peanut,extreme_tail,2779_c66_comp1_img.png,2779_c66_comp1_mask.png,131526,0.016461,0.016461
2787_c39_comp1,2787,39,garlic,tail,2787_c39_comp1_img.png,2787_c39_comp1_mask.png,9601,0.012801,0.012801
2787_c39_comp2,2787,39,garlic,tail,2787_c39_comp2_img.png,2787_c39_comp2_mask.png,10544,0.014059,0.014059
2787_c77_comp1,2787,77,rape,tail,2787_c77_comp1_img.png,2787_c77_comp1_mask.png,36081,0.048108,0.048108
2798_c65_comp1,2798,65,peach,tail,2798_c65_comp1_img.png,2798_c65_comp1_mask.png,1203,0.006119,0.006119
2798_c65_comp2,2798,65,peach,tail,2798_c65_comp2_img.png,2798_c65_comp2_mask.png,3278,0.016673,0.016673
2798_c65_comp3,2798,65,peach,tail,2798_c65_comp3_img.png,2798_c65_comp3_mask.png,2690,0.013682,0.013682
2798_c71_comp1,2798,71,pizza,tail,2798_c71_comp1_img.png,2798_c71_comp1_mask.png,71411,0.363215,0.363215
2803_c53_comp1,2803,53,mango,tail,2803_c53_comp1_img.png,2803_c53_comp1_mask.png,24592,0.125081,0.125081
2803_c90_comp1,2803,90,soy,tail,2803_c90_comp1_img.png,2803_c90_comp1_mask.png,22702,0.115468,0.115468
2814_c59_comp1,2814,59,olives,tail,2814_c59_comp1_img.png,2814_c59_comp1_mask.png,1572,0.023987,0.023987
2814_c59_comp2,2814,59,olives,tail,2814_c59_comp2_img.png,2814_c59_comp2_mask.png,1393,0.021255,0.021255
2818_c22_comp1,2818,22,chocolate,tail,2818_c22_comp1_img.png,2818_c22_comp1_mask.png,421,0.002141,0.002141
2818_c22_comp2,2818,22,chocolate,tail,2818_c22_comp2_img.png,2818_c22_comp2_mask.png,49876,0.253682,0.253682
2818_c22_comp3,2818,22,chocolate,tail,2818_c22_comp3_img.png,2818_c22_comp3_mask.png,1091,0.005549,0.005549
2831_c59_comp1,2831,59,olives,tail,2831_c59_comp1_img.png,2831_c59_comp1_mask.png,538,0.004274,0.004274
2831_c59_comp2,2831,59,olives,tail,2831_c59_comp2_img.png,2831_c59_comp2_mask.png,834,0.006626,0.006626
2831_c59_comp3,2831,59,olives,tail,2831_c59_comp3_img.png,2831_c59_comp3_mask.png,175,0.00139,0.00139
2831_c59_comp4,2831,59,olives,tail,2831_c59_comp4_img.png,2831_c59_comp4_mask.png,234,0.001859,0.001859
2836_c59_comp1,2836,59,olives,tail,2836_c59_comp1_img.png,2836_c59_comp1_mask.png,4934,0.025096,0.025096
2845_c49_comp1,2845,49,kiwi,tail,2845_c49_comp1_img.png,2845_c49_comp1_mask.png,12389,0.189041,0.189041
2847_c70_comp1,2847,70,pineapple,tail,2847_c70_comp1_img.png,2847_c70_comp1_mask.png,879549,0.110077,0.110077
2848_c4_comp1,2848,4,avocado,tail,2848_c4_comp1_img.png,2848_c4_comp1_mask.png,4109,0.022109,0.022109
2848_c4_comp2,2848,4,avocado,tail,2848_c4_comp2_img.png,2848_c4_comp2_mask.png,1392,0.00749,0.00749
2849_c77_comp1,2849,77,rape,tail,2849_c77_comp1_img.png,2849_c77_comp1_mask.png,32633,0.012747,0.012747
2859_c63_comp1,2859,63,oyster mushroom,extreme_tail,2859_c63_comp1_img.png,2859_c63_comp1_mask.png,33785,0.171839,0.171839
2875_c22_comp1,2875,22,chocolate,tail,2875_c22_comp1_img.png,2875_c22_comp1_mask.png,16230,0.059066,0.059066
2880_c90_comp1,2880,90,soy,tail,2880_c90_comp1_img.png,2880_c90_comp1_mask.png,18200,0.27771,0.27771
2884_c77_comp1,2884,77,rape,tail,2884_c77_comp1_img.png,2884_c77_comp1_mask.png,30238,0.153798,0.153798
2886_c22_comp1,2886,22,chocolate,tail,2886_c22_comp1_img.png,2886_c22_comp1_mask.png,68295,0.014984,0.014984
2886_c22_comp2,2886,22,chocolate,tail,2886_c22_comp2_img.png,2886_c22_comp2_mask.png,73700,0.01617,0.01617
2886_c22_comp3,2886,22,chocolate,tail,2886_c22_comp3_img.png,2886_c22_comp3_mask.png,81374,0.017853,0.017853
2887_c78_comp1,2887,78,raspberry,tail,2887_c78_comp1_img.png,2887_c78_comp1_mask.png,20218,0.102834,0.102834
2887_c78_comp2,2887,78,raspberry,tail,2887_c78_comp2_img.png,2887_c78_comp2_mask.png,3509,0.017848,0.017848
2890_c53_comp1,2890,53,mango,tail,2890_c53_comp1_img.png,2890_c53_comp1_mask.png,32816,0.166911,0.166911
2903_c78_comp1,2903,78,raspberry,tail,2903_c78_comp1_img.png,2903_c78_comp1_mask.png,13137,0.074372,0.074372
2905_c88_comp1,2905,88,snow peas,tail,2905_c88_comp1_img.png,2905_c88_comp1_mask.png,12081,0.043967,0.043967
2922_c76_comp1,2922,76,pumpkin,tail,2922_c76_comp1_img.png,2922_c76_comp1_mask.png,32132,0.010254,0.010254
2922_c76_comp2,2922,76,pumpkin,tail,2922_c76_comp2_img.png,2922_c76_comp2_mask.png,47346,0.015109,0.015109
2925_c95_comp1,2925,95,tofu,extreme_tail,2925_c95_comp1_img.png,2925_c95_comp1_mask.png,513008,0.384852,0.384852
2951_c40_comp1,2951,40,ginger,tail,2951_c40_comp1_img.png,2951_c40_comp1_mask.png,28672,0.042987,0.042987
2955_c39_comp1,2955,39,garlic,tail,2955_c39_comp1_img.png,2955_c39_comp1_mask.png,9754,0.053816,0.053816
2955_c88_comp1,2955,88,snow peas,tail,2955_c88_comp1_img.png,2955_c88_comp1_mask.png,1111,0.00613,0.00613
2955_c88_comp2,2955,88,snow peas,tail,2955_c88_comp2_img.png,2955_c88_comp2_mask.png,3203,0.017672,0.017672
2955_c88_comp3,2955,88,snow peas,tail,2955_c88_comp3_img.png,2955_c88_comp3_mask.png,2150,0.011862,0.011862
2956_c39_comp1,2956,39,garlic,tail,2956_c39_comp1_img.png,2956_c39_comp1_mask.png,1519,0.012602,0.012602
2958_c81_comp1,2958,81,salad,tail,2958_c81_comp1_img.png,2958_c81_comp1_mask.png,15702,0.251538,0.251538
2971_c71_comp1,2971,71,pizza,tail,2971_c71_comp1_img.png,2971_c71_comp1_mask.png,15803,0.107544,0.107544
2975_c70_comp1,2975,70,pineapple,tail,2975_c70_comp1_img.png,2975_c70_comp1_mask.png,3336,0.029696,0.029696
2980_c49_comp1,2980,49,kiwi,tail,2980_c49_comp1_img.png,2980_c49_comp1_mask.png,28141,0.143133,0.143133
2984_c88_comp1,2984,88,snow peas,tail,2984_c88_comp1_img.png,2984_c88_comp1_mask.png,4238,0.02014,0.02014
2984_c88_comp2,2984,88,snow peas,tail,2984_c88_comp2_img.png,2984_c88_comp2_mask.png,879,0.004177,0.004177
2990_c44_comp1,2990,44,hanamaki baozi,tail,2990_c44_comp1_img.png,2990_c44_comp1_mask.png,26690,0.097437,0.097437
2992_c49_comp1,2992,49,kiwi,tail,2992_c49_comp1_img.png,2992_c49_comp1_mask.png,75634,0.275257,0.275257
2992_c70_comp1,2992,70,pineapple,tail,2992_c70_comp1_img.png,2992_c70_comp1_mask.png,42923,0.156211,0.156211
2992_c70_comp2,2992,70,pineapple,tail,2992_c70_comp2_img.png,2992_c70_comp2_mask.png,11620,0.042289,0.042289
2992_c70_comp3,2992,70,pineapple,tail,2992_c70_comp3_img.png,2992_c70_comp3_mask.png,364,0.001325,0.001325
3001_c49_comp1,3001,49,kiwi,tail,3001_c49_comp1_img.png,3001_c49_comp1_mask.png,11300,0.003592,0.003592
3001_c49_comp2,3001,49,kiwi,tail,3001_c49_comp2_img.png,3001_c49_comp2_mask.png,365264,0.116114,0.116114
3001_c70_comp1,3001,70,pineapple,tail,3001_c70_comp1_img.png,3001_c70_comp1_mask.png,6318,0.002008,0.002008
3001_c70_comp2,3001,70,pineapple,tail,3001_c70_comp2_img.png,3001_c70_comp2_mask.png,32591,0.01036,0.01036
3001_c78_comp1,3001,78,raspberry,tail,3001_c78_comp1_img.png,3001_c78_comp1_mask.png,9291,0.002954,0.002954
3001_c78_comp2,3001,78,raspberry,tail,3001_c78_comp2_img.png,3001_c78_comp2_mask.png,19906,0.006328,0.006328
3001_c78_comp3,3001,78,raspberry,tail,3001_c78_comp3_img.png,3001_c78_comp3_mask.png,297935,0.094711,0.094711
3010_c39_comp1,3010,39,garlic,tail,3010_c39_comp1_img.png,3010_c39_comp1_mask.png,3346,0.026583,0.026583
3014_c77_comp1,3014,77,rape,tail,3014_c77_comp1_img.png,3014_c77_comp1_mask.png,7922,0.036665,0.036665
3015_c98_comp1,3015,98,watermelon,extreme_tail,3015_c98_comp1_img.png,3015_c98_comp1_mask.png,184735,0.050217,0.050217
3016_c44_comp1,3016,44,hanamaki baozi,tail,3016_c44_comp1_img.png,3016_c44_comp1_mask.png,4678,0.024561,0.024561
3016_c44_comp2,3016,44,hanamaki baozi,tail,3016_c44_comp2_img.png,3016_c44_comp2_mask.png,1611,0.008458,0.008458
3016_c59_comp1,3016,59,olives,tail,3016_c59_comp1_img.png,3016_c59_comp1_mask.png,12907,0.067766,0.067766
3022_c67_comp1,3022,67,pear,tail,3022_c67_comp1_img.png,3022_c67_comp1_mask.png,10035,0.153122,0.153122
3035_c44_comp1,3035,44,hanamaki baozi,tail,3035_c44_comp1_img.png,3035_c44_comp1_mask.png,65404,0.126165,0.126165
3040_c7_comp1,3040,7,bean sprouts,tail,3040_c7_comp1_img.png,3040_c7_comp1_mask.png,537827,0.416347,0.416347
3040_c32_comp1,3040,32,eggplant,tail,3040_c32_comp1_img.png,3040_c32_comp1_mask.png,211807,0.163966,0.163966
3045_c7_comp1,3045,7,bean sprouts,tail,3045_c7_comp1_img.png,3045_c7_comp1_mask.png,17590,0.089467,0.089467
3059_c88_comp1,3059,88,snow peas,tail,3059_c88_comp1_img.png,3059_c88_comp1_mask.png,80734,0.410634,0.410634
3059_c88_comp2,3059,88,snow peas,tail,3059_c88_comp2_img.png,3059_c88_comp2_mask.png,13538,0.068858,0.068858
3059_c88_comp3,3059,88,snow peas,tail,3059_c88_comp3_img.png,3059_c88_comp3_mask.png,1939,0.009862,0.009862
3063_c78_comp1,3063,78,raspberry,tail,3063_c78_comp1_img.png,3063_c78_comp1_mask.png,3297,0.01272,0.01272
3074_c78_comp1,3074,78,raspberry,tail,3074_c78_comp1_img.png,3074_c78_comp1_mask.png,9431,0.143906,0.143906
3078_c90_comp1,3078,90,soy,tail,3078_c90_comp1_img.png,3078_c90_comp1_mask.png,1388139,0.087457,0.087457
3089_c78_comp1,3089,78,raspberry,tail,3089_c78_comp1_img.png,3089_c78_comp1_mask.png,4276,0.017587,0.017587
3090_c76_comp1,3090,76,pumpkin,tail,3090_c76_comp1_img.png,3090_c76_comp1_mask.png,47917,0.063889,0.063889
3094_c78_comp1,3094,78,raspberry,tail,3094_c78_comp1_img.png,3094_c78_comp1_mask.png,2260,0.009843,0.009843
3094_c78_comp2,3094,78,raspberry,tail,3094_c78_comp2_img.png,3094_c78_comp2_mask.png,2435,0.010605,0.010605
3094_c78_comp3,3094,78,raspberry,tail,3094_c78_comp3_img.png,3094_c78_comp3_mask.png,4411,0.019212,0.019212
3098_c71_comp1,3098,71,pizza,tail,3098_c71_comp1_img.png,3098_c71_comp1_mask.png,94206,0.462302,0.462302
3102_c65_comp1,3102,65,peach,tail,3102_c65_comp1_img.png,3102_c65_comp1_mask.png,553036,0.197685,0.197685
3102_c78_comp1,3102,78,raspberry,tail,3102_c78_comp1_img.png,3102_c78_comp1_mask.png,16641,0.005948,0.005948
3102_c78_comp2,3102,78,raspberry,tail,3102_c78_comp2_img.png,3102_c78_comp2_mask.png,84816,0.030318,0.030318
3102_c78_comp3,3102,78,raspberry,tail,3102_c78_comp3_img.png,3102_c78_comp3_mask.png,136777,0.048891,0.048891
3102_c78_comp4,3102,78,raspberry,tail,3102_c78_comp4_img.png,3102_c78_comp4_mask.png,132626,0.047408,0.047408
3102_c78_comp5,3102,78,raspberry,tail,3102_c78_comp5_img.png,3102_c78_comp5_mask.png,26416,0.009442,0.009442
3102_c78_comp6,3102,78,raspberry,tail,3102_c78_comp6_img.png,3102_c78_comp6_mask.png,58079,0.020761,0.020761
3102_c78_comp7,3102,78,raspberry,tail,3102_c78_comp7_img.png,3102_c78_comp7_mask.png,27579,0.009858,0.009858
3103_c59_comp1,3103,59,olives,tail,3103_c59_comp1_img.png,3103_c59_comp1_mask.png,3612,0.018372,0.018372
3130_c70_comp1,3130,70,pineapple,tail,3130_c70_comp1_img.png,3130_c70_comp1_mask.png,200076,0.031147,0.031147
3130_c70_comp2,3130,70,pineapple,tail,3130_c70_comp2_img.png,3130_c70_comp2_mask.png,26259,0.004088,0.004088
3131_c71_comp1,3131,71,pizza,tail,3131_c71_comp1_img.png,3131_c71_comp1_mask.png,75819,0.380679,0.380679
3135_c78_comp1,3135,78,raspberry,tail,3135_c78_comp1_img.png,3135_c78_comp1_mask.png,19015,0.06538,0.06538
3137_c79_comp1,3137,79,red beans,tail,3137_c79_comp1_img.png,3137_c79_comp1_mask.png,3895,0.014175,0.014175
3140_c71_comp1,3140,71,pizza,tail,3140_c71_comp1_img.png,3140_c71_comp1_mask.png,87089,0.428453,0.428453
3144_c90_comp1,3144,90,soy,tail,3144_c90_comp1_img.png,3144_c90_comp1_mask.png,14778,0.075165,0.075165
3153_c0_comp1,3153,0,almond,tail,3153_c0_comp1_img.png,3153_c0_comp1_mask.png,8714,0.044322,0.044322
3161_c66_comp1,3161,66,peanut,extreme_tail,3161_c66_comp1_img.png,3161_c66_comp1_mask.png,2882,0.014659,0.014659
3172_c76_comp1,3172,76,pumpkin,tail,3172_c76_comp1_img.png,3172_c76_comp1_mask.png,2096,0.031982,0.031982
3172_c76_comp2,3172,76,pumpkin,tail,3172_c76_comp2_img.png,3172_c76_comp2_mask.png,830,0.012665,0.012665
3172_c76_comp3,3172,76,pumpkin,tail,3172_c76_comp3_img.png,3172_c76_comp3_mask.png,609,0.009293,0.009293
3174_c100_comp1,3174,100,white radish,tail,3174_c100_comp1_img.png,3174_c100_comp1_mask.png,6761,0.031441,0.031441
3174_c100_comp2,3174,100,white radish,tail,3174_c100_comp2_img.png,3174_c100_comp2_mask.png,947,0.004404,0.004404
3174_c100_comp3,3174,100,white radish,tail,3174_c100_comp3_img.png,3174_c100_comp3_mask.png,8786,0.040858,0.040858
3179_c67_comp1,3179,67,pear,tail,3179_c67_comp1_img.png,3179_c67_comp1_mask.png,52788,0.209693,0.209693
3189_c78_comp1,3189,78,raspberry,tail,3189_c78_comp1_img.png,3189_c78_comp1_mask.png,454,0.003595,0.003595
3189_c78_comp2,3189,78,raspberry,tail,3189_c78_comp2_img.png,3189_c78_comp2_mask.png,1683,0.013328,0.013328
3189_c78_comp3,3189,78,raspberry,tail,3189_c78_comp3_img.png,3189_c78_comp3_mask.png,767,0.006074,0.006074
3189_c78_comp4,3189,78,raspberry,tail,3189_c78_comp4_img.png,3189_c78_comp4_mask.png,3318,0.026275,0.026275
3211_c71_comp1,3211,71,pizza,tail,3211_c71_comp1_img.png,3211_c71_comp1_mask.png,92758,0.373542,0.373542
3218_c54_comp1,3218,54,melon,tail,3218_c54_comp1_img.png,3218_c54_comp1_mask.png,114749,0.019106,0.019106
3218_c54_comp2,3218,54,melon,tail,3218_c54_comp2_img.png,3218_c54_comp2_mask.png,140831,0.023449,0.023449
3219_c4_comp1,3219,4,avocado,tail,3219_c4_comp1_img.png,3219_c4_comp1_mask.png,119684,0.079886,0.079886
3223_c59_comp1,3223,59,olives,tail,3223_c59_comp1_img.png,3223_c59_comp1_mask.png,7944,0.000994,0.000994
3223_c59_comp2,3223,59,olives,tail,3223_c59_comp2_img.png,3223_c59_comp2_mask.png,3507,0.000439,0.000439
3223_c59_comp3,3223,59,olives,tail,3223_c59_comp3_img.png,3223_c59_comp3_mask.png,9992,0.001251,0.001251
3236_c22_comp1,3236,22,chocolate,tail,3236_c22_comp1_img.png,3236_c22_comp1_mask.png,921,0.014053,0.014053
3236_c22_comp2,3236,22,chocolate,tail,3236_c22_comp2_img.png,3236_c22_comp2_mask.png,3611,0.055099,0.055099
3236_c22_comp3,3236,22,chocolate,tail,3236_c22_comp3_img.png,3236_c22_comp3_mask.png,2298,0.035065,0.035065
3236_c22_comp4,3236,22,chocolate,tail,3236_c22_comp4_img.png,3236_c22_comp4_mask.png,1829,0.027908,0.027908
3236_c22_comp5,3236,22,chocolate,tail,3236_c22_comp5_img.png,3236_c22_comp5_mask.png,2988,0.045593,0.045593
3236_c22_comp6,3236,22,chocolate,tail,3236_c22_comp6_img.png,3236_c22_comp6_mask.png,3545,0.054092,0.054092
3245_c4_comp1,3245,4,avocado,tail,3245_c4_comp1_img.png,3245_c4_comp1_mask.png,41141,0.209254,0.209254
3245_c4_comp2,3245,4,avocado,tail,3245_c4_comp2_img.png,3245_c4_comp2_mask.png,51974,0.264353,0.264353
3245_c4_comp3,3245,4,avocado,tail,3245_c4_comp3_img.png,3245_c4_comp3_mask.png,2368,0.012044,0.012044
3275_c88_comp1,3275,88,snow peas,tail,3275_c88_comp1_img.png,3275_c88_comp1_mask.png,16315,0.082982,0.082982
3283_c4_comp1,3283,4,avocado,tail,3283_c4_comp1_img.png,3283_c4_comp1_mask.png,13481,0.068568,0.068568
3284_c88_comp1,3284,88,snow peas,tail,3284_c88_comp1_img.png,3284_c88_comp1_mask.png,12081,0.184341,0.184341
3285_c59_comp1,3285,59,olives,tail,3285_c59_comp1_img.png,3285_c59_comp1_mask.png,2176,0.033203,0.033203
3285_c59_comp2,3285,59,olives,tail,3285_c59_comp2_img.png,3285_c59_comp2_mask.png,187,0.002853,0.002853
3302_c71_comp1,3302,71,pizza,tail,3302_c71_comp1_img.png,3302_c71_comp1_mask.png,46227,0.235123,0.235123
3317_c90_comp1,3317,90,soy,tail,3317_c90_comp1_img.png,3317_c90_comp1_mask.png,14942,0.11871,0.11871
3319_c70_comp1,3319,70,pineapple,tail,3319_c70_comp1_img.png,3319_c70_comp1_mask.png,1484,0.007548,0.007548
3319_c70_comp2,3319,70,pineapple,tail,3319_c70_comp2_img.png,3319_c70_comp2_mask.png,3492,0.017761,0.017761
3319_c70_comp3,3319,70,pineapple,tail,3319_c70_comp3_img.png,3319_c70_comp3_mask.png,1477,0.007512,0.007512
3319_c88_comp1,3319,88,snow peas,tail,3319_c88_comp1_img.png,3319_c88_comp1_mask.png,1733,0.008814,0.008814
3319_c88_comp2,3319,88,snow peas,tail,3319_c88_comp2_img.png,3319_c88_comp2_mask.png,26171,0.133113,0.133113
3331_c71_comp1,3331,71,pizza,tail,3331_c71_comp1_img.png,3331_c71_comp1_mask.png,86796,0.441467,0.441467
3335_c85_comp1,3335,85,shellfish,tail,3335_c85_comp1_img.png,3335_c85_comp1_mask.png,2072,0.016963,0.016963
3335_c85_comp2,3335,85,shellfish,tail,3335_c85_comp2_img.png,3335_c85_comp2_mask.png,11750,0.096193,0.096193
3335_c85_comp3,3335,85,shellfish,tail,3335_c85_comp3_img.png,3335_c85_comp3_mask.png,8077,0.066124,0.066124
3343_c4_comp1,3343,4,avocado,tail,3343_c4_comp1_img.png,3343_c4_comp1_mask.png,21824,0.111003,0.111003
3351_c39_comp1,3351,39,garlic,tail,3351_c39_comp1_img.png,3351_c39_comp1_mask.png,12984,0.061107,0.061107
3355_c55_comp1,3355,55,milk,tail,3355_c55_comp1_img.png,3355_c55_comp1_mask.png,5450,0.08316,0.08316
3359_c66_comp1,3359,66,peanut,extreme_tail,3359_c66_comp1_img.png,3359_c66_comp1_mask.png,3004,0.015279,0.015279
3365_c76_comp1,3365,76,pumpkin,tail,3365_c76_comp1_img.png,3365_c76_comp1_mask.png,64916,0.256615,0.256615
3366_c39_comp1,3366,39,garlic,tail,3366_c39_comp1_img.png,3366_c39_comp1_mask.png,477,0.002545,0.002545
3366_c39_comp2,3366,39,garlic,tail,3366_c39_comp2_img.png,3366_c39_comp2_mask.png,527,0.002812,0.002812
3366_c39_comp3,3366,39,garlic,tail,3366_c39_comp3_img.png,3366_c39_comp3_mask.png,273,0.001457,0.001457
3366_c39_comp4,3366,39,garlic,tail,3366_c39_comp4_img.png,3366_c39_comp4_mask.png,642,0.003426,0.003426
3366_c39_comp5,3366,39,garlic,tail,3366_c39_comp5_img.png,3366_c39_comp5_mask.png,390,0.002081,0.002081
3366_c39_comp6,3366,39,garlic,tail,3366_c39_comp6_img.png,3366_c39_comp6_mask.png,360,0.001921,0.001921
3366_c39_comp7,3366,39,garlic,tail,3366_c39_comp7_img.png,3366_c39_comp7_mask.png,354,0.001889,0.001889
3366_c39_comp8,3366,39,garlic,tail,3366_c39_comp8_img.png,3366_c39_comp8_mask.png,752,0.004013,0.004013
3369_c43_comp1,3369,43,hamburg,extreme_tail,3369_c43_comp1_img.png,3369_c43_comp1_mask.png,50591,0.257319,0.257319
3370_c59_comp1,3370,59,olives,tail,3370_c59_comp1_img.png,3370_c59_comp1_mask.png,4872,0.02409,0.02409
3370_c59_comp2,3370,59,olives,tail,3370_c59_comp2_img.png,3370_c59_comp2_mask.png,9198,0.045481,0.045481
3375_c59_comp1,3375,59,olives,tail,3375_c59_comp1_img.png,3375_c59_comp1_mask.png,5222,0.02656,0.02656
3380_c65_comp1,3380,65,peach,tail,3380_c65_comp1_img.png,3380_c65_comp1_mask.png,11267,0.100661,0.100661
3382_c53_comp1,3382,53,mango,tail,3382_c53_comp1_img.png,3382_c53_comp1_mask.png,1537,0.006901,0.006901
3382_c53_comp2,3382,53,mango,tail,3382_c53_comp2_img.png,3382_c53_comp2_mask.png,17385,0.078058,0.078058
3410_c77_comp1,3410,77,rape,tail,3410_c77_comp1_img.png,3410_c77_comp1_mask.png,19396,0.098653,0.098653
3412_c59_comp1,3412,59,olives,tail,3412_c59_comp1_img.png,3412_c59_comp1_mask.png,6128,0.093506,0.093506
3413_c77_comp1,3413,77,rape,tail,3413_c77_comp1_img.png,3413_c77_comp1_mask.png,71757,0.364975,0.364975
3426_c49_comp1,3426,49,kiwi,tail,3426_c49_comp1_img.png,3426_c49_comp1_mask.png,16359,0.074478,0.074478
3429_c76_comp1,3429,76,pumpkin,tail,3429_c76_comp1_img.png,3429_c76_comp1_mask.png,14909,0.085393,0.085393
3436_c22_comp1,3436,22,chocolate,tail,3436_c22_comp1_img.png,3436_c22_comp1_mask.png,1397,0.007978,0.007978
3436_c22_comp2,3436,22,chocolate,tail,3436_c22_comp2_img.png,3436_c22_comp2_mask.png,398,0.002273,0.002273
3436_c22_comp3,3436,22,chocolate,tail,3436_c22_comp3_img.png,3436_c22_comp3_mask.png,495,0.002827,0.002827
3436_c22_comp4,3436,22,chocolate,tail,3436_c22_comp4_img.png,3436_c22_comp4_mask.png,117,0.000668,0.000668
3436_c22_comp5,3436,22,chocolate,tail,3436_c22_comp5_img.png,3436_c22_comp5_mask.png,657,0.003752,0.003752
3436_c22_comp6,3436,22,chocolate,tail,3436_c22_comp6_img.png,3436_c22_comp6_mask.png,325,0.001856,0.001856
3436_c22_comp7,3436,22,chocolate,tail,3436_c22_comp7_img.png,3436_c22_comp7_mask.png,582,0.003324,0.003324
3436_c22_comp8,3436,22,chocolate,tail,3436_c22_comp8_img.png,3436_c22_comp8_mask.png,573,0.003272,0.003272
3436_c22_comp9,3436,22,chocolate,tail,3436_c22_comp9_img.png,3436_c22_comp9_mask.png,580,0.003312,0.003312
3436_c22_comp10,3436,22,chocolate,tail,3436_c22_comp10_img.png,3436_c22_comp10_mask.png,1156,0.006602,0.006602
3436_c22_comp11,3436,22,chocolate,tail,3436_c22_comp11_img.png,3436_c22_comp11_mask.png,641,0.003661,0.003661
3436_c22_comp12,3436,22,chocolate,tail,3436_c22_comp12_img.png,3436_c22_comp12_mask.png,577,0.003295,0.003295
3436_c22_comp13,3436,22,chocolate,tail,3436_c22_comp13_img.png,3436_c22_comp13_mask.png,682,0.003895,0.003895
3437_c29_comp1,3437,29,dried cranberries,extreme_tail,3437_c29_comp1_img.png,3437_c29_comp1_mask.png,252,0.003845,0.003845
3437_c29_comp2,3437,29,dried cranberries,extreme_tail,3437_c29_comp2_img.png,3437_c29_comp2_mask.png,243,0.003708,0.003708
3437_c29_comp3,3437,29,dried cranberries,extreme_tail,3437_c29_comp3_img.png,3437_c29_comp3_mask.png,308,0.0047,0.0047
3437_c29_comp4,3437,29,dried cranberries,extreme_tail,3437_c29_comp4_img.png,3437_c29_comp4_mask.png,261,0.003983,0.003983
3444_c4_comp1,3444,4,avocado,tail,3444_c4_comp1_img.png,3444_c4_comp1_mask.png,75692,0.012631,0.012631
3445_c55_comp1,3445,55,milk,tail,3445_c55_comp1_img.png,3445_c55_comp1_mask.png,81074,0.366546,0.366546
3446_c55_comp1,3446,55,milk,tail,3446_c55_comp1_img.png,3446_c55_comp1_mask.png,16889,0.080651,0.080651
3453_c39_comp1,3453,39,garlic,tail,3453_c39_comp1_img.png,3453_c39_comp1_mask.png,1399,0.012453,0.012453
3453_c39_comp2,3453,39,garlic,tail,3453_c39_comp2_img.png,3453_c39_comp2_mask.png,1924,0.017127,0.017127
3455_c53_comp1,3455,53,mango,tail,3455_c53_comp1_img.png,3455_c53_comp1_mask.png,29514,0.150116,0.150116
3458_c76_comp1,3458,76,pumpkin,tail,3458_c76_comp1_img.png,3458_c76_comp1_mask.png,342744,0.042895,0.042895
3463_c81_comp1,3463,81,salad,tail,3463_c81_comp1_img.png,3463_c81_comp1_mask.png,54330,0.197725,0.197725
3464_c26_comp1,3464,26,crab,extreme_tail,3464_c26_comp1_img.png,3464_c26_comp1_mask.png,6542,0.058879,0.058879
3468_c71_comp1,3468,71,pizza,tail,3468_c71_comp1_img.png,3468_c71_comp1_mask.png,594,0.003021,0.003021
3468_c71_comp2,3468,71,pizza,tail,3468_c71_comp2_img.png,3468_c71_comp2_mask.png,34597,0.175969,0.175969
3468_c71_comp3,3468,71,pizza,tail,3468_c71_comp3_img.png,3468_c71_comp3_mask.png,423,0.002151,0.002151
3469_c4_comp1,3469,4,avocado,tail,3469_c4_comp1_img.png,3469_c4_comp1_mask.png,22754,0.108925,0.108925
3469_c4_comp2,3469,4,avocado,tail,3469_c4_comp2_img.png,3469_c4_comp2_mask.png,2869,0.013734,0.013734
3470_c76_comp1,3470,76,pumpkin,tail,3470_c76_comp1_img.png,3470_c76_comp1_mask.png,1609281,0.511577,0.511577
3471_c22_comp1,3471,22,chocolate,tail,3471_c22_comp1_img.png,3471_c22_comp1_mask.png,45171,0.187712,0.187712
3477_c39_comp1,3477,39,garlic,tail,3477_c39_comp1_img.png,3477_c39_comp1_mask.png,455995,0.06432,0.06432
3477_c39_comp2,3477,39,garlic,tail,3477_c39_comp2_img.png,3477_c39_comp2_mask.png,492096,0.069412,0.069412
3493_c77_comp1,3493,77,rape,tail,3493_c77_comp1_img.png,3493_c77_comp1_mask.png,36085,0.180714,0.180714
3495_c49_comp1,3495,49,kiwi,tail,3495_c49_comp1_img.png,3495_c49_comp1_mask.png,7324,0.037059,0.037059
3495_c49_comp2,3495,49,kiwi,tail,3495_c49_comp2_img.png,3495_c49_comp2_mask.png,2590,0.013105,0.013105
3495_c49_comp3,3495,49,kiwi,tail,3495_c49_comp3_img.png,3495_c49_comp3_mask.png,1577,0.007979,0.007979
3495_c49_comp4,3495,49,kiwi,tail,3495_c49_comp4_img.png,3495_c49_comp4_mask.png,4606,0.023306,0.023306
3495_c49_comp5,3495,49,kiwi,tail,3495_c49_comp5_img.png,3495_c49_comp5_mask.png,9523,0.048186,0.048186
