aug_id,base_stem,base_image_path,base_mask_path,aug_type,source_patch_id,source_class_id,target_x,target_y,output_image_path,output_mask_path
244_rare_crop_01,244,00000244.jpg,00000244.png,rare_crop,,,,,244_rare_crop_01.png,244_rare_crop_01.png
244_rare_crop_02,244,00000244.jpg,00000244.png,rare_crop,,,,,244_rare_crop_02.png,244_rare_crop_02.png
245_light_color_00,245,00000245.jpg,00000245.png,light_color,,,,,245_light_color_00.png,245_light_color_00.png
247_rare_crop_00,247,00000247.jpg,00000247.png,rare_crop,,,,,247_rare_crop_00.png,247_rare_crop_00.png
247_rare_crop_01,247,00000247.jpg,00000247.png,rare_crop,,,,,247_rare_crop_01.png,247_rare_crop_01.png
247_rare_crop_02,247,00000247.jpg,00000247.png,rare_crop,,,,,247_rare_crop_02.png,247_rare_crop_02.png
248_hard_crop_00,248,00000248.jpg,00000248.png,hard_crop,,,,,248_hard_crop_00.png,248_hard_crop_00.png
248_hard_crop_01,248,00000248.jpg,00000248.png,hard_crop,,,,,248_hard_crop_01.png,248_hard_crop_01.png
250_light_color_00,250,00000250.jpg,00000250.png,light_color,,,,,250_light_color_00.png,250_light_color_00.png
251_light_color_00,251,00000251.jpg,00000251.png,light_color,,,,,251_light_color_00.png,251_light_color_00.png
252_rare_crop_00,252,00000252.jpg,00000252.png,rare_crop,,,,,252_rare_crop_00.png,252_rare_crop_00.png
252_rare_crop_01,252,00000252.jpg,00000252.png,rare_crop,,,,,252_rare_crop_01.png,252_rare_crop_01.png
252_rare_crop_02,252,00000252.jpg,00000252.png,rare_crop,,,,,252_rare_crop_02.png,252_rare_crop_02.png
253_light_color_00,253,00000253.jpg,00000253.png,light_color,,,,,253_light_color_00.png,253_light_color_00.png
256_light_color_00,256,00000256.jpg,00000256.png,light_color,,,,,256_light_color_00.png,256_light_color_00.png
257_light_color_00,257,00000257.jpg,00000257.png,light_color,,,,,257_light_color_00.png,257_light_color_00.png
258_hard_crop_00,258,00000258.jpg,00000258.png,hard_crop,,,,,258_hard_crop_00.png,258_hard_crop_00.png
258_hard_crop_01,258,00000258.jpg,00000258.png,hard_crop,,,,,258_hard_crop_01.png,258_hard_crop_01.png
259_rare_crop_00,259,00000259.jpg,00000259.png,rare_crop,,,,,259_rare_crop_00.png,259_rare_crop_00.png
259_rare_crop_01,259,00000259.jpg,00000259.png,rare_crop,,,,,259_rare_crop_01.png,259_rare_crop_01.png
259_rare_crop_02,259,00000259.jpg,00000259.png,rare_crop,,,,,259_rare_crop_02.png,259_rare_crop_02.png
262_rare_crop_00,262,00000262.jpg,00000262.png,rare_crop,,,,,262_rare_crop_00.png,262_rare_crop_00.png
262_rare_crop_01,262,00000262.jpg,00000262.png,rare_crop,,,,,262_rare_crop_01.png,262_rare_crop_01.png
262_rare_crop_02,262,00000262.jpg,00000262.png,rare_crop,,,,,262_rare_crop_02.png,262_rare_crop_02.png
267_rare_crop_00,267,00000267.jpg,00000267.png,rare_crop,,,,,267_rare_crop_00.png,267_rare_crop_00.png
267_copy_paste_01,267,00000267.jpg,00000267.png,copy_paste,,,,,267_copy_paste_01.png,267_copy_paste_01.png
267_rare_crop_02,267,00000267.jpg,00000267.png,rare_crop,,,,,267_rare_crop_02.png,267_rare_crop_02.png
267_rare_crop_03,267,00000267.jpg,00000267.png,rare_crop,,,,,267_rare_crop_03.png,267_rare_crop_03.png
267_hard_crop_04,267,00000267.jpg,00000267.png,hard_crop,,,,,267_hard_crop_04.png,267_hard_crop_04.png
267_copy_paste_05,267,00000267.jpg,00000267.png,copy_paste,,,,,267_copy_paste_05.png,267_copy_paste_05.png
268_rare_crop_00,268,00000268.jpg,00000268.png,rare_crop,,,,,268_rare_crop_00.png,268_rare_crop_00.png
268_rare_crop_01,268,00000268.jpg,00000268.png,rare_crop,,,,,268_rare_crop_01.png,268_rare_crop_01.png
268_rare_crop_02,268,00000268.jpg,00000268.png,rare_crop,,,,,268_rare_crop_02.png,268_rare_crop_02.png
272_rare_crop_00,272,00000272.jpg,00000272.png,rare_crop,,,,,272_rare_crop_00.png,272_rare_crop_00.png
272_rare_crop_01,272,00000272.jpg,00000272.png,rare_crop,,,,,272_rare_crop_01.png,272_rare_crop_01.png
272_rare_crop_02,272,00000272.jpg,00000272.png,rare_crop,,,,,272_rare_crop_02.png,272_rare_crop_02.png
273_light_color_00,273,00000273.jpg,00000273.png,light_color,,,,,273_light_color_00.png,273_light_color_00.png
276_rare_crop_00,276,00000276.jpg,00000276.png,rare_crop,,,,,276_rare_crop_00.png,276_rare_crop_00.png
276_rare_crop_01,276,00000276.jpg,00000276.png,rare_crop,,,,,276_rare_crop_01.png,276_rare_crop_01.png
276_rare_crop_02,276,00000276.jpg,00000276.png,rare_crop,,,,,276_rare_crop_02.png,276_rare_crop_02.png
279_light_color_00,279,00000279.jpg,00000279.png,light_color,,,,,279_light_color_00.png,279_light_color_00.png
280_rare_crop_00,280,00000280.jpg,00000280.png,rare_crop,,,,,280_rare_crop_00.png,280_rare_crop_00.png
280_rare_crop_01,280,00000280.jpg,00000280.png,rare_crop,,,,,280_rare_crop_01.png,280_rare_crop_01.png
280_rare_crop_02,280,00000280.jpg,00000280.png,rare_crop,,,,,280_rare_crop_02.png,280_rare_crop_02.png
281_light_color_00,281,00000281.jpg,00000281.png,light_color,,,,,281_light_color_00.png,281_light_color_00.png
282_light_color_00,282,00000282.jpg,00000282.png,light_color,,,,,282_light_color_00.png,282_light_color_00.png
283_hard_crop_00,283,00000283.jpg,00000283.png,hard_crop,,,,,283_hard_crop_00.png,283_hard_crop_00.png
283_hard_crop_01,283,00000283.jpg,00000283.png,hard_crop,,,,,283_hard_crop_01.png,283_hard_crop_01.png
284_light_color_00,284,00000284.jpg,00000284.png,light_color,,,,,284_light_color_00.png,284_light_color_00.png
285_rare_crop_00,285,00000285.jpg,00000285.png,rare_crop,,,,,285_rare_crop_00.png,285_rare_crop_00.png
285_rare_crop_01,285,00000285.jpg,00000285.png,rare_crop,,,,,285_rare_crop_01.png,285_rare_crop_01.png
285_rare_crop_02,285,00000285.jpg,00000285.png,rare_crop,,,,,285_rare_crop_02.png,285_rare_crop_02.png
288_hard_crop_00,288,00000288.jpg,00000288.png,hard_crop,,,,,288_hard_crop_00.png,288_hard_crop_00.png
288_hard_crop_01,288,00000288.jpg,00000288.png,hard_crop,,,,,288_hard_crop_01.png,288_hard_crop_01.png
289_light_color_00,289,00000289.jpg,00000289.png,light_color,,,,,289_light_color_00.png,289_light_color_00.png
290_light_color_00,290,00000290.jpg,00000290.png,light_color,,,,,290_light_color_00.png,290_light_color_00.png
291_light_color_00,291,00000291.jpg,00000291.png,light_color,,,,,291_light_color_00.png,291_light_color_00.png
292_light_color_00,292,00000292.jpg,00000292.png,light_color,,,,,292_light_color_00.png,292_light_color_00.png
293_rare_crop_00,293,00000293.jpg,00000293.png,rare_crop,,,,,293_rare_crop_00.png,293_rare_crop_00.png
293_rare_crop_01,293,00000293.jpg,00000293.png,rare_crop,,,,,293_rare_crop_01.png,293_rare_crop_01.png
293_rare_crop_02,293,00000293.jpg,00000293.png,rare_crop,,,,,293_rare_crop_02.png,293_rare_crop_02.png
294_hard_crop_00,294,00000294.jpg,00000294.png,hard_crop,,,,,294_hard_crop_00.png,294_hard_crop_00.png
294_hard_crop_01,294,00000294.jpg,00000294.png,hard_crop,,,,,294_hard_crop_01.png,294_hard_crop_01.png
295_light_color_00,295,00000295.jpg,00000295.png,light_color,,,,,295_light_color_00.png,295_light_color_00.png
296_copy_paste_00,296,00000296.jpg,00000296.png,copy_paste,,,,,296_copy_paste_00.png,296_copy_paste_00.png
296_copy_paste_01,296,00000296.jpg,00000296.png,copy_paste,,,,,296_copy_paste_01.png,296_copy_paste_01.png
296_copy_paste_02,296,00000296.jpg,00000296.png,copy_paste,,,,,296_copy_paste_02.png,296_copy_paste_02.png
296_copy_paste_03,296,00000296.jpg,00000296.png,copy_paste,,,,,296_copy_paste_03.png,296_copy_paste_03.png
296_hard_crop_04,296,00000296.jpg,00000296.png,hard_crop,,,,,296_hard_crop_04.png,296_hard_crop_04.png
296_rare_crop_05,296,00000296.jpg,00000296.png,rare_crop,,,,,296_rare_crop_05.png,296_rare_crop_05.png
297_rare_crop_00,297,00000297.jpg,00000297.png,rare_crop,,,,,297_rare_crop_00.png,297_rare_crop_00.png
297_rare_crop_01,297,00000297.jpg,00000297.png,rare_crop,,,,,297_rare_crop_01.png,297_rare_crop_01.png
297_rare_crop_02,297,00000297.jpg,00000297.png,rare_crop,,,,,297_rare_crop_02.png,297_rare_crop_02.png
298_rare_crop_00,298,00000298.jpg,00000298.png,rare_crop,,,,,298_rare_crop_00.png,298_rare_crop_00.png
298_rare_crop_01,298,00000298.jpg,00000298.png,rare_crop,,,,,298_rare_crop_01.png,298_rare_crop_01.png
298_rare_crop_02,298,00000298.jpg,00000298.png,rare_crop,,,,,298_rare_crop_02.png,298_rare_crop_02.png
299_rare_crop_00,299,00000299.jpg,00000299.png,rare_crop,,,,,299_rare_crop_00.png,299_rare_crop_00.png
299_rare_crop_01,299,00000299.jpg,00000299.png,rare_crop,,,,,299_rare_crop_01.png,299_rare_crop_01.png
299_rare_crop_02,299,00000299.jpg,00000299.png,rare_crop,,,,,299_rare_crop_02.png,299_rare_crop_02.png
301_light_color_00,301,00000301.jpg,00000301.png,light_color,,,,,301_light_color_00.png,301_light_color_00.png
302_rare_crop_00,302,00000302.jpg,00000302.png,rare_crop,,,,,302_rare_crop_00.png,302_rare_crop_00.png
302_rare_crop_01,302,00000302.jpg,00000302.png,rare_crop,,,,,302_rare_crop_01.png,302_rare_crop_01.png
302_rare_crop_02,302,00000302.jpg,00000302.png,rare_crop,,,,,302_rare_crop_02.png,302_rare_crop_02.png
304_light_color_00,304,00000304.jpg,00000304.png,light_color,,,,,304_light_color_00.png,304_light_color_00.png
305_light_color_00,305,00000305.jpg,00000305.png,light_color,,,,,305_light_color_00.png,305_light_color_00.png
307_light_color_00,307,00000307.jpg,00000307.png,light_color,,,,,307_light_color_00.png,307_light_color_00.png
308_rare_crop_00,308,00000308.jpg,00000308.png,rare_crop,,,,,308_rare_crop_00.png,308_rare_crop_00.png
308_rare_crop_01,308,00000308.jpg,00000308.png,rare_crop,,,,,308_rare_crop_01.png,308_rare_crop_01.png
308_rare_crop_02,308,00000308.jpg,00000308.png,rare_crop,,,,,308_rare_crop_02.png,308_rare_crop_02.png
310_light_color_00,310,00000310.jpg,00000310.png,light_color,,,,,310_light_color_00.png,310_light_color_00.png
311_hard_crop_00,311,00000311.jpg,00000311.png,hard_crop,,,,,311_hard_crop_00.png,311_hard_crop_00.png
311_hard_crop_01,311,00000311.jpg,00000311.png,hard_crop,,,,,311_hard_crop_01.png,311_hard_crop_01.png
312_rare_crop_00,312,00000312.jpg,00000312.png,rare_crop,,,,,312_rare_crop_00.png,312_rare_crop_00.png
312_rare_crop_01,312,00000312.jpg,00000312.png,rare_crop,,,,,312_rare_crop_01.png,312_rare_crop_01.png
312_rare_crop_02,312,00000312.jpg,00000312.png,rare_crop,,,,,312_rare_crop_02.png,312_rare_crop_02.png
315_rare_crop_00,315,00000315.jpg,00000315.png,rare_crop,,,,,315_rare_crop_00.png,315_rare_crop_00.png
315_rare_crop_01,315,00000315.jpg,00000315.png,rare_crop,,,,,315_rare_crop_01.png,315_rare_crop_01.png
315_rare_crop_02,315,00000315.jpg,00000315.png,rare_crop,,,,,315_rare_crop_02.png,315_rare_crop_02.png
316_light_color_00,316,00000316.jpg,00000316.png,light_color,,,,,316_light_color_00.png,316_light_color_00.png
317_light_color_00,317,00000317.jpg,00000317.png,light_color,,,,,317_light_color_00.png,317_light_color_00.png
318_hard_crop_00,318,00000318.jpg,00000318.png,hard_crop,,,,,318_hard_crop_00.png,318_hard_crop_00.png
318_hard_crop_01,318,00000318.jpg,00000318.png,hard_crop,,,,,318_hard_crop_01.png,318_hard_crop_01.png
319_rare_crop_00,319,00000319.jpg,00000319.png,rare_crop,,,,,319_rare_crop_00.png,319_rare_crop_00.png
319_rare_crop_01,319,00000319.jpg,00000319.png,rare_crop,,,,,319_rare_crop_01.png,319_rare_crop_01.png
319_rare_crop_02,319,00000319.jpg,00000319.png,rare_crop,,,,,319_rare_crop_02.png,319_rare_crop_02.png
322_light_color_00,322,00000322.jpg,00000322.png,light_color,,,,,322_light_color_00.png,322_light_color_00.png
323_light_color_00,323,00000323.jpg,00000323.png,light_color,,,,,323_light_color_00.png,323_light_color_00.png
324_light_color_00,324,00000324.jpg,00000324.png,light_color,,,,,324_light_color_00.png,324_light_color_00.png
325_light_color_00,325,00000325.jpg,00000325.png,light_color,,,,,325_light_color_00.png,325_light_color_00.png
326_light_color_00,326,00000326.jpg,00000326.png,light_color,,,,,326_light_color_00.png,326_light_color_00.png
327_rare_crop_00,327,00000327.jpg,00000327.png,rare_crop,,,,,327_rare_crop_00.png,327_rare_crop_00.png
327_rare_crop_01,327,00000327.jpg,00000327.png,rare_crop,,,,,327_rare_crop_01.png,327_rare_crop_01.png
327_rare_crop_02,327,00000327.jpg,00000327.png,rare_crop,,,,,327_rare_crop_02.png,327_rare_crop_02.png
328_rare_crop_00,328,00000328.jpg,00000328.png,rare_crop,,,,,328_rare_crop_00.png,328_rare_crop_00.png
328_rare_crop_01,328,00000328.jpg,00000328.png,rare_crop,,,,,328_rare_crop_01.png,328_rare_crop_01.png
328_rare_crop_02,328,00000328.jpg,00000328.png,rare_crop,,,,,328_rare_crop_02.png,328_rare_crop_02.png
330_light_color_00,330,00000330.jpg,00000330.png,light_color,,,,,330_light_color_00.png,330_light_color_00.png
331_light_color_00,331,00000331.jpg,00000331.png,light_color,,,,,331_light_color_00.png,331_light_color_00.png
332_hard_crop_00,332,00000332.jpg,00000332.png,hard_crop,,,,,332_hard_crop_00.png,332_hard_crop_00.png
332_hard_crop_01,332,00000332.jpg,00000332.png,hard_crop,,,,,332_hard_crop_01.png,332_hard_crop_01.png
333_hard_crop_00,333,00000333.jpg,00000333.png,hard_crop,,,,,333_hard_crop_00.png,333_hard_crop_00.png
333_hard_crop_01,333,00000333.jpg,00000333.png,hard_crop,,,,,333_hard_crop_01.png,333_hard_crop_01.png
334_rare_crop_00,334,00000334.jpg,00000334.png,rare_crop,,,,,334_rare_crop_00.png,334_rare_crop_00.png
334_rare_crop_01,334,00000334.jpg,00000334.png,rare_crop,,,,,334_rare_crop_01.png,334_rare_crop_01.png
334_rare_crop_02,334,00000334.jpg,00000334.png,rare_crop,,,,,334_rare_crop_02.png,334_rare_crop_02.png
335_hard_crop_00,335,00000335.jpg,00000335.png,hard_crop,,,,,335_hard_crop_00.png,335_hard_crop_00.png
335_hard_crop_01,335,00000335.jpg,00000335.png,hard_crop,,,,,335_hard_crop_01.png,335_hard_crop_01.png
341_light_color_00,341,00000341.jpg,00000341.png,light_color,,,,,341_light_color_00.png,341_light_color_00.png
342_light_color_00,342,00000342.jpg,00000342.png,light_color,,,,,342_light_color_00.png,342_light_color_00.png
343_light_color_00,343,00000343.jpg,00000343.png,light_color,,,,,343_light_color_00.png,343_light_color_00.png
344_light_color_00,344,00000344.jpg,00000344.png,light_color,,,,,344_light_color_00.png,344_light_color_00.png
345_hard_crop_00,345,00000345.jpg,00000345.png,hard_crop,,,,,345_hard_crop_00.png,345_hard_crop_00.png
345_hard_crop_01,345,00000345.jpg,00000345.png,hard_crop,,,,,345_hard_crop_01.png,345_hard_crop_01.png
346_rare_crop_00,346,00000346.jpg,00000346.png,rare_crop,,,,,346_rare_crop_00.png,346_rare_crop_00.png
346_rare_crop_01,346,00000346.jpg,00000346.png,rare_crop,,,,,346_rare_crop_01.png,346_rare_crop_01.png
346_rare_crop_02,346,00000346.jpg,00000346.png,rare_crop,,,,,346_rare_crop_02.png,346_rare_crop_02.png
347_hard_crop_00,347,00000347.jpg,00000347.png,hard_crop,,,,,347_hard_crop_00.png,347_hard_crop_00.png
347_hard_crop_01,347,00000347.jpg,00000347.png,hard_crop,,,,,347_hard_crop_01.png,347_hard_crop_01.png
348_light_color_00,348,00000348.jpg,00000348.png,light_color,,,,,348_light_color_00.png,348_light_color_00.png
349_light_color_00,349,00000349.jpg,00000349.png,light_color,,,,,349_light_color_00.png,349_light_color_00.png
350_light_color_00,350,00000350.jpg,00000350.png,light_color,,,,,350_light_color_00.png,350_light_color_00.png
351_light_color_00,351,00000351.jpg,00000351.png,light_color,,,,,351_light_color_00.png,351_light_color_00.png
353_rare_crop_00,353,00000353.jpg,00000353.png,rare_crop,,,,,353_rare_crop_00.png,353_rare_crop_00.png
353_rare_crop_01,353,00000353.jpg,00000353.png,rare_crop,,,,,353_rare_crop_01.png,353_rare_crop_01.png
353_rare_crop_02,353,00000353.jpg,00000353.png,rare_crop,,,,,353_rare_crop_02.png,353_rare_crop_02.png
354_hard_crop_00,354,00000354.jpg,00000354.png,hard_crop,,,,,354_hard_crop_00.png,354_hard_crop_00.png
354_hard_crop_01,354,00000354.jpg,00000354.png,hard_crop,,,,,354_hard_crop_01.png,354_hard_crop_01.png
355_light_color_00,355,00000355.jpg,00000355.png,light_color,,,,,355_light_color_00.png,355_light_color_00.png
356_copy_paste_00,356,00000356.jpg,00000356.png,copy_paste,,,,,356_copy_paste_00.png,356_copy_paste_00.png
356_hard_crop_01,356,00000356.jpg,00000356.png,hard_crop,,,,,356_hard_crop_01.png,356_hard_crop_01.png
356_hard_crop_02,356,00000356.jpg,00000356.png,hard_crop,,,,,356_hard_crop_02.png,356_hard_crop_02.png
356_hard_crop_03,356,00000356.jpg,00000356.png,hard_crop,,,,,356_hard_crop_03.png,356_hard_crop_03.png
356_rare_crop_04,356,00000356.jpg,00000356.png,rare_crop,,,,,356_rare_crop_04.png,356_rare_crop_04.png
356_copy_paste_05,356,00000356.jpg,00000356.png,copy_paste,,,,,356_copy_paste_05.png,356_copy_paste_05.png
358_hard_crop_00,358,00000358.jpg,00000358.png,hard_crop,,,,,358_hard_crop_00.png,358_hard_crop_00.png
358_hard_crop_01,358,00000358.jpg,00000358.png,hard_crop,,,,,358_hard_crop_01.png,358_hard_crop_01.png
359_light_color_00,359,00000359.jpg,00000359.png,light_color,,,,,359_light_color_00.png,359_light_color_00.png
360_light_color_00,360,00000360.jpg,00000360.png,light_color,,,,,360_light_color_00.png,360_light_color_00.png
361_light_color_00,361,00000361.jpg,00000361.png,light_color,,,,,361_light_color_00.png,361_light_color_00.png
363_light_color_00,363,00000363.jpg,00000363.png,light_color,,,,,363_light_color_00.png,363_light_color_00.png
365_copy_paste_00,365,00000365.jpg,00000365.png,copy_paste,,,,,365_copy_paste_00.png,365_copy_paste_00.png
365_hard_crop_01,365,00000365.jpg,00000365.png,hard_crop,,,,,365_hard_crop_01.png,365_hard_crop_01.png
365_hard_crop_02,365,00000365.jpg,00000365.png,hard_crop,,,,,365_hard_crop_02.png,365_hard_crop_02.png
365_copy_paste_03,365,00000365.jpg,00000365.png,copy_paste,,,,,365_copy_paste_03.png,365_copy_paste_03.png
365_hard_crop_04,365,00000365.jpg,00000365.png,hard_crop,,,,,365_hard_crop_04.png,365_hard_crop_04.png
365_hard_crop_05,365,00000365.jpg,00000365.png,hard_crop,,,,,365_hard_crop_05.png,365_hard_crop_05.png
368_hard_crop_00,368,00000368.jpg,00000368.png,hard_crop,,,,,368_hard_crop_00.png,368_hard_crop_00.png
368_hard_crop_01,368,00000368.jpg,00000368.png,hard_crop,,,,,368_hard_crop_01.png,368_hard_crop_01.png
374_rare_crop_00,374,00000374.jpg,00000374.png,rare_crop,,,,,374_rare_crop_00.png,374_rare_crop_00.png
374_rare_crop_01,374,00000374.jpg,00000374.png,rare_crop,,,,,374_rare_crop_01.png,374_rare_crop_01.png
374_rare_crop_02,374,00000374.jpg,00000374.png,rare_crop,,,,,374_rare_crop_02.png,374_rare_crop_02.png
377_light_color_00,377,00000377.jpg,00000377.png,light_color,,,,,377_light_color_00.png,377_light_color_00.png
379_light_color_00,379,00000379.jpg,00000379.png,light_color,,,,,379_light_color_00.png,379_light_color_00.png
382_light_color_00,382,00000382.jpg,00000382.png,light_color,,,,,382_light_color_00.png,382_light_color_00.png
384_hard_crop_00,384,00000384.jpg,00000384.png,hard_crop,,,,,384_hard_crop_00.png,384_hard_crop_00.png
384_rare_crop_01,384,00000384.jpg,00000384.png,rare_crop,,,,,384_rare_crop_01.png,384_rare_crop_01.png
384_rare_crop_02,384,00000384.jpg,00000384.png,rare_crop,,,,,384_rare_crop_02.png,384_rare_crop_02.png
384_hard_crop_03,384,00000384.jpg,00000384.png,hard_crop,,,,,384_hard_crop_03.png,384_hard_crop_03.png
384_copy_paste_04,384,00000384.jpg,00000384.png,copy_paste,,,,,384_copy_paste_04.png,384_copy_paste_04.png
384_rare_crop_05,384,00000384.jpg,00000384.png,rare_crop,,,,,384_rare_crop_05.png,384_rare_crop_05.png
385_hard_crop_00,385,00000385.jpg,00000385.png,hard_crop,,,,,385_hard_crop_00.png,385_hard_crop_00.png
385_hard_crop_01,385,00000385.jpg,00000385.png,hard_crop,,,,,385_hard_crop_01.png,385_hard_crop_01.png
386_hard_crop_00,386,00000386.jpg,00000386.png,hard_crop,,,,,386_hard_crop_00.png,386_hard_crop_00.png
386_hard_crop_01,386,00000386.jpg,00000386.png,hard_crop,,,,,386_hard_crop_01.png,386_hard_crop_01.png
391_light_color_00,391,00000391.jpg,00000391.png,light_color,,,,,391_light_color_00.png,391_light_color_00.png
392_light_color_00,392,00000392.jpg,00000392.png,light_color,,,,,392_light_color_00.png,392_light_color_00.png
396_light_color_00,396,00000396.jpg,00000396.png,light_color,,,,,396_light_color_00.png,396_light_color_00.png
399_hard_crop_00,399,00000399.jpg,00000399.png,hard_crop,,,,,399_hard_crop_00.png,399_hard_crop_00.png
