sample_id,image_path,mask_path,source_type,base_stem,sampling_weight
552,00000552.jpg,00000552.png,original,552,2.3256
553,00000553.jpg,00000553.png,original,553,1.6908
554,00000554.jpg,00000554.png,original,554,3.709
555,00000555.jpg,00000555.png,original,555,3.0108
556,00000556.jpg,00000556.png,original,556,4.8618
557,00000557.jpg,00000557.png,original,557,1.7524000000000002
558,00000558.jpg,00000558.png,original,558,2.4814
559,00000559.jpg,00000559.png,original,559,3.3576
560,00000560.jpg,00000560.png,original,560,2.4924
561,00000561.jpg,00000561.png,original,561,1.8248
562,00000562.jpg,00000562.png,original,562,2.1488
563,00000563.jpg,00000563.png,original,563,1.7599999999999998
564,00000564.jpg,00000564.png,original,564,2.528
565,00000565.jpg,00000565.png,original,565,2.3522
566,00000566.jpg,00000566.png,original,566,1.9212
567,00000567.jpg,00000567.png,original,567,4.1236
568,00000568.jpg,00000568.png,original,568,1.854
569,00000569.jpg,00000569.png,original,569,5.7656
570,00000570.jpg,00000570.png,original,570,3.5032
571,00000571.jpg,00000571.png,original,571,2.5204
572,00000572.jpg,00000572.png,original,572,2.4072
573,00000573.jpg,00000573.png,original,573,2.3688
574,00000574.jpg,00000574.png,original,574,1.9366
575,00000575.jpg,00000575.png,original,575,3.9076
576,00000576.jpg,00000576.png,original,576,3.668
577,00000577.jpg,00000577.png,original,577,2.596
578,00000578.jpg,00000578.png,original,578,2.0362
579,00000579.jpg,00000579.png,original,579,1.7326
580,00000580.jpg,00000580.png,original,580,1.7178
581,00000581.jpg,00000581.png,original,581,2.7408
582,00000582.jpg,00000582.png,original,582,2.2324
583,00000583.jpg,00000583.png,original,583,1.6328
584,00000584.jpg,00000584.png,original,584,1.6684
585,00000585.jpg,00000585.png,original,585,1.6908
586,00000586.jpg,00000586.png,original,586,2.3464
587,00000587.jpg,00000587.png,original,587,2.6622
588,00000588.jpg,00000588.png,original,588,2.2346
589,00000589.jpg,00000589.png,original,589,2.692
590,00000590.jpg,00000590.png,original,590,4.0146
591,00000591.jpg,00000591.png,original,591,2.4528
592,00000592.jpg,00000592.png,original,592,1.8534
593,00000593.jpg,00000593.png,original,593,1.7256
594,00000594.jpg,00000594.png,original,594,2.535
595,00000595.jpg,00000595.png,original,595,2.3428
596,00000596.jpg,00000596.png,original,596,3.5448
597,00000597.jpg,00000597.png,original,597,2.548
598,00000598.jpg,00000598.png,original,598,2.4738
599,00000599.jpg,00000599.png,original,599,3.5822000000000003
600,00000600.jpg,00000600.png,original,600,3.5522
601,00000601.jpg,00000601.png,original,601,3.6118
602,00000602.jpg,00000602.png,original,602,3.7544
603,00000603.jpg,00000603.png,original,603,2.3586
604,00000604.jpg,00000604.png,original,604,1.6534
605,00000605.jpg,00000605.png,original,605,2.4294
606,00000606.jpg,00000606.png,original,606,3.5402
607,00000607.jpg,00000607.png,original,607,1.5968
608,00000608.jpg,00000608.png,original,608,1.8382
609,00000609.jpg,00000609.png,original,609,1.657
610,00000610.jpg,00000610.png,original,610,1.6345999999999998
611,00000611.jpg,00000611.png,original,611,2.2582
612,00000612.jpg,00000612.png,original,612,1.5968
613,00000613.jpg,00000613.png,original,613,4.2156
614,00000614.jpg,00000614.png,original,614,3.8582
615,00000615.jpg,00000615.png,original,615,6.2602
616,00000616.jpg,00000616.png,original,616,2.3276
617,00000617.jpg,00000617.png,original,617,1.8278
618,00000618.jpg,00000618.png,original,618,3.4686
619,00000619.jpg,00000619.png,original,619,1.8452
620,00000620.jpg,00000620.png,original,620,2.401
621,00000621.jpg,00000621.png,original,621,1.774
622,00000622.jpg,00000622.png,original,622,2.3280000000000003
623,00000623.jpg,00000623.png,original,623,3.5204
624,00000624.jpg,00000624.png,original,624,3.4932
625,00000625.jpg,00000625.png,original,625,2.241
626,00000626.jpg,00000626.png,original,626,3.652
627,00000627.jpg,00000627.png,original,627,2.3308
628,00000628.jpg,00000628.png,original,628,5.8078
629,00000629.jpg,00000629.png,original,629,2.4610000000000003
630,00000630.jpg,00000630.png,original,630,2.2632
631,00000631.jpg,00000631.png,original,631,2.3428
632,00000632.jpg,00000632.png,original,632,1.9154
633,00000633.jpg,00000633.png,original,633,1.6878000000000002
634,00000634.jpg,00000634.png,original,634,1.9032
635,00000635.jpg,00000635.png,original,635,2.2316000000000003
636,00000636.jpg,00000636.png,original,636,3.5884
637,00000637.jpg,00000637.png,original,637,2.2222
638,00000638.jpg,00000638.png,original,638,2.4078
639,00000639.jpg,00000639.png,original,639,2.5534
640,00000640.jpg,00000640.png,original,640,1.6846
641,00000641.jpg,00000641.png,original,641,2.3108
642,00000642.jpg,00000642.png,original,642,4.0324
643,00000643.jpg,00000643.png,original,643,2.4862
644,00000644.jpg,00000644.png,original,644,2.3164
645,00000645.jpg,00000645.png,original,645,3.5924
646,00000646.jpg,00000646.png,original,646,3.9496
647,00000647.jpg,00000647.png,original,647,5.4988
648,00000648.jpg,00000648.png,original,648,3.3654
649,00000649.jpg,00000649.png,original,649,1.5464000000000002
650,00000650.jpg,00000650.png,original,650,2.7758000000000003
651,00000651.jpg,00000651.png,original,651,3.6148
652,00000652.jpg,00000652.png,original,652,3.5504
653,00000653.jpg,00000653.png,original,653,3.895
654,00000654.jpg,00000654.png,original,654,3.7818
655,00000655.jpg,00000655.png,original,655,2.2408
656,00000656.jpg,00000656.png,original,656,1.6638000000000002
657,00000657.jpg,00000657.png,original,657,3.6014
658,00000658.jpg,00000658.png,original,658,2.5526
659,00000659.jpg,00000659.png,original,659,1.8074
660,00000660.jpg,00000660.png,original,660,1.9794
661,00000661.jpg,00000661.png,original,661,1.7984
662,00000662.jpg,00000662.png,original,662,1.8522
663,00000663.jpg,00000663.png,original,663,2.4316
664,00000664.jpg,00000664.png,original,664,2.6388
665,00000665.jpg,00000665.png,original,665,2.449
666,00000666.jpg,00000666.png,original,666,1.8138
667,00000667.jpg,00000667.png,original,667,3.4822
668,00000668.jpg,00000668.png,original,668,3.1452
669,00000669.jpg,00000669.png,original,669,1.7874
670,00000670.jpg,00000670.png,original,670,2.3004
671,00000671.jpg,00000671.png,original,671,1.989
672,00000672.jpg,00000672.png,original,672,2.4328000000000003
673,00000673.jpg,00000673.png,original,673,3.4752
674,00000674.jpg,00000674.png,original,674,1.7504
675,00000675.jpg,00000675.png,original,675,1.7172
676,00000676.jpg,00000676.png,original,676,3.9908
677,00000677.jpg,00000677.png,original,677,1.9034
678,00000678.jpg,00000678.png,original,678,1.9286
679,00000679.jpg,00000679.png,original,679,4.086
680,00000680.jpg,00000680.png,original,680,2.5634
681,00000681.jpg,00000681.png,original,681,3.5642
682,00000682.jpg,00000682.png,original,682,1.73
683,00000683.jpg,00000683.png,original,683,2.4092
684,00000684.jpg,00000684.png,original,684,1.8272
685,00000685.jpg,00000685.png,original,685,5.479
686,00000686.jpg,00000686.png,original,686,3.4318
687,00000687.jpg,00000687.png,original,687,2.3142
688,00000688.jpg,00000688.png,original,688,3.5884
689,00000689.jpg,00000689.png,original,689,2.3200000000000003
690,00000690.jpg,00000690.png,original,690,1.6345999999999998
691,00000691.jpg,00000691.png,original,691,3.9428
692,00000692.jpg,00000692.png,original,692,1.668
693,00000693.jpg,00000693.png,original,693,2.4032
694,00000694.jpg,00000694.png,original,694,1.7338
695,00000695.jpg,00000695.png,original,695,1.8484
696,00000696.jpg,00000696.png,original,696,2.7392
697,00000697.jpg,00000697.png,original,697,2.3276
698,00000698.jpg,00000698.png,original,698,2.3328
699,00000699.jpg,00000699.png,original,699,3.4292
700,00000700.jpg,00000700.png,original,700,1.7477999999999998
701,00000701.jpg,00000701.png,original,701,1.8764
702,00000702.jpg,00000702.png,original,702,3.8672
703,00000703.jpg,00000703.png,original,703,2.1432
704,00000704.jpg,00000704.png,original,704,4.1762
705,00000705.jpg,00000705.png,original,705,1.6305999999999998
706,00000706.jpg,00000706.png,original,706,1.909
707,00000707.jpg,00000707.png,original,707,3.591
708,00000708.jpg,00000708.png,original,708,1.8178
709,00000709.jpg,00000709.png,original,709,2.5764
710,00000710.jpg,00000710.png,original,710,3.6334
711,00000711.jpg,00000711.png,original,711,1.6951999999999998
712,00000712.jpg,00000712.png,original,712,2.3312
713,00000713.jpg,00000713.png,original,713,1.5774
714,00000714.jpg,00000714.png,original,714,2.476
715,00000715.jpg,00000715.png,original,715,1.8014
716,00000716.jpg,00000716.png,original,716,1.7446000000000002
717,00000717.jpg,00000717.png,original,717,1.6328
718,00000718.jpg,00000718.png,original,718,2.4694000000000003
719,00000719.jpg,00000719.png,original,719,2.3712
720,00000720.jpg,00000720.png,original,720,2.596
721,00000721.jpg,00000721.png,original,721,2.3898
722,00000722.jpg,00000722.png,original,722,4.5542
723,00000723.jpg,00000723.png,original,723,2.1508000000000003
724,00000724.jpg,00000724.png,original,724,2.7044
725,00000725.jpg,00000725.png,original,725,2.4946
726,00000726.jpg,00000726.png,original,726,3.6618
727,00000727.jpg,00000727.png,original,727,1.9116
728,00000728.jpg,00000728.png,original,728,2.4582
729,00000729.jpg,00000729.png,original,729,3.6978
730,00000730.jpg,00000730.png,original,730,1.6800000000000002
731,00000731.jpg,00000731.png,original,731,1.8048
732,00000732.jpg,00000732.png,original,732,1.8058
733,00000733.jpg,00000733.png,original,733,2.2638
734,00000734.jpg,00000734.png,original,734,2.2328
735,00000735.jpg,00000735.png,original,735,1.729
736,00000736.jpg,00000736.png,original,736,1.7256
737,00000737.jpg,00000737.png,original,737,3.9316
738,00000738.jpg,00000738.png,original,738,2.6286
739,00000739.jpg,00000739.png,original,739,1.8444
740,00000740.jpg,00000740.png,original,740,1.5632
741,00000741.jpg,00000741.png,original,741,2.3712
742,00000742.jpg,00000742.png,original,742,2.6508000000000003
743,00000743.jpg,00000743.png,original,743,2.4812000000000003
744,00000744.jpg,00000744.png,original,744,2.4706
745,00000745.jpg,00000745.png,original,745,1.7155999999999998
746,00000746.jpg,00000746.png,original,746,1.6425999999999998
747,00000747.jpg,00000747.png,original,747,1.6886
748,00000748.jpg,00000748.png,original,748,2.5512
749,00000749.jpg,00000749.png,original,749,2.2698
750,00000750.jpg,00000750.png,original,750,1.9294
751,00000751.jpg,00000751.png,original,751,1.6846
752,00000752.jpg,00000752.png,original,752,2.425
753,00000753.jpg,00000753.png,original,753,3.8766
754,00000754.jpg,00000754.png,original,754,2.4946
755,00000755.jpg,00000755.png,original,755,2.5722
756,00000756.jpg,00000756.png,original,756,1.7452
757,00000757.jpg,00000757.png,original,757,1.6536
758,00000758.jpg,00000758.png,original,758,3.7658
759,00000759.jpg,00000759.png,original,759,3.4844
760,00000760.jpg,00000760.png,original,760,4.1054
761,00000761.jpg,00000761.png,original,761,1.852
762,00000762.jpg,00000762.png,original,762,1.7035999999999998
763,00000763.jpg,00000763.png,original,763,2.5896
764,00000764.jpg,00000764.png,original,764,2.4606
765,00000765.jpg,00000765.png,original,765,2.314
766,00000766.jpg,00000766.png,original,766,3.8296
767,00000767.jpg,00000767.png,original,767,2.7016
768,00000768.jpg,00000768.png,original,768,2.2316000000000003
769,00000769.jpg,00000769.png,original,769,1.709
770,00000770.jpg,00000770.png,original,770,2.3932
771,00000771.jpg,00000771.png,original,771,2.34
772,00000772.jpg,00000772.png,original,772,3.9104
773,00000773.jpg,00000773.png,original,773,1.7098
774,00000774.jpg,00000774.png,original,774,1.6558000000000002
775,00000775.jpg,00000775.png,original,775,1.7004
776,00000776.jpg,00000776.png,original,776,3.4004
777,00000777.jpg,00000777.png,original,777,2.5772
778,00000778.jpg,00000778.png,original,778,1.5626000000000002
779,00000779.jpg,00000779.png,original,779,1.645
780,00000780.jpg,00000780.png,original,780,1.6604
781,00000781.jpg,00000781.png,original,781,2.469
782,00000782.jpg,00000782.png,original,782,2.5992
783,00000783.jpg,00000783.png,original,783,1.7934
784,00000784.jpg,00000784.png,original,784,3.7122
785,00000785.jpg,00000785.png,original,785,2.6048
786,00000786.jpg,00000786.png,original,786,2.311
787,00000787.jpg,00000787.png,original,787,3.6258
788,00000788.jpg,00000788.png,original,788,1.8518
789,00000789.jpg,00000789.png,original,789,3.785
790,00000790.jpg,00000790.png,original,790,2.4998
791,00000791.jpg,00000791.png,original,791,3.513
792,00000792.jpg,00000792.png,original,792,3.6868
793,00000793.jpg,00000793.png,original,793,2.4498
794,00000794.jpg,00000794.png,original,794,2.4894
795,00000795.jpg,00000795.png,original,795,2.4294
796,00000796.jpg,00000796.png,original,796,1.6831999999999998
797,00000797.jpg,00000797.png,original,797,3.6316
798,00000798.jpg,00000798.png,original,798,2.4092
799,00000799.jpg,00000799.png,original,799,2.5792
800,00000800.jpg,00000800.png,original,800,1.7004
801,00000801.jpg,00000801.png,original,801,3.4228
802,00000802.jpg,00000802.png,original,802,4.0472
803,00000803.jpg,00000803.png,original,803,2.6896
804,00000804.jpg,00000804.png,original,804,3.3774
805,00000805.jpg,00000805.png,original,805,2.3252
806,00000806.jpg,00000806.png,original,806,1.6836000000000002
807,00000807.jpg,00000807.png,original,807,1.7588
808,00000808.jpg,00000808.png,original,808,1.7996
809,00000809.jpg,00000809.png,original,809,1.8826
810,00000810.jpg,00000810.png,original,810,1.6806
811,00000811.jpg,00000811.png,original,811,1.8034
812,00000812.jpg,00000812.png,original,812,5.7038
813,00000813.jpg,00000813.png,original,813,4.1996
814,00000814.jpg,00000814.png,original,814,3.5898
815,00000815.jpg,00000815.png,original,815,2.5886
816,00000816.jpg,00000816.png,original,816,1.6328
817,00000817.jpg,00000817.png,original,817,3.9598
818,00000818.jpg,00000818.png,original,818,2.4238
819,00000819.jpg,00000819.png,original,819,2.2582
820,00000820.jpg,00000820.png,original,820,1.8010000000000002
821,00000821.jpg,00000821.png,original,821,3.5932
822,00000822.jpg,00000822.png,original,822,4.066
823,00000823.jpg,00000823.png,original,823,1.7004
824,00000824.jpg,00000824.png,original,824,2.3654
825,00000825.jpg,00000825.png,original,825,1.6328
826,00000826.jpg,00000826.png,original,826,1.6568
827,00000827.jpg,00000827.png,original,827,1.5842
828,00000828.jpg,00000828.png,original,828,1.622
829,00000829.jpg,00000829.png,original,829,2.5928
830,00000830.jpg,00000830.png,original,830,3.5092
831,00000831.jpg,00000831.png,original,831,1.6265999999999998
832,00000832.jpg,00000832.png,original,832,3.5256
833,00000833.jpg,00000833.png,original,833,2.3606
834,00000834.jpg,00000834.png,original,834,1.9552
835,00000835.jpg,00000835.png,original,835,2.3668
836,00000836.jpg,00000836.png,original,836,1.7006
837,00000837.jpg,00000837.png,original,837,1.698
838,00000838.jpg,00000838.png,original,838,4.2856000000000005
839,00000839.jpg,00000839.png,original,839,2.3666
840,00000840.jpg,00000840.png,original,840,2.3874
841,00000841.jpg,00000841.png,original,841,2.7824
842,00000842.jpg,00000842.png,original,842,1.8888
843,00000843.jpg,00000843.png,original,843,2.8318
844,00000844.jpg,00000844.png,original,844,1.808
845,00000845.jpg,00000845.png,original,845,1.7224
846,00000846.jpg,00000846.png,original,846,2.1684
847,00000847.jpg,00000847.png,original,847,2.0556
848,00000848.jpg,00000848.png,original,848,1.8003999999999998
849,00000849.jpg,00000849.png,original,849,5.5062
850,00000850.jpg,00000850.png,original,850,2.4002
851,00000851.jpg,00000851.png,original,851,3.857
852,00000852.jpg,00000852.png,original,852,1.8708
853,00000853.jpg,00000853.png,original,853,3.9466
854,00000854.jpg,00000854.png,original,854,3.7866
855,00000855.jpg,00000855.png,original,855,3.5976
856,00000856.jpg,00000856.png,original,856,3.5774
857,00000857.jpg,00000857.png,original,857,2.5504
858,00000858.jpg,00000858.png,original,858,2.359
859,00000859.jpg,00000859.png,original,859,2.9364
860,00000860.jpg,00000860.png,original,860,2.6512
861,00000861.jpg,00000861.png,original,861,1.649
862,00000862.jpg,00000862.png,original,862,2.3296
863,00000863.jpg,00000863.png,original,863,1.5870000000000002
864,00000864.jpg,00000864.png,original,864,2.4092
865,00000865.jpg,00000865.png,original,865,1.6454
866,00000866.jpg,00000866.png,original,866,1.6989999999999998
867,00000867.jpg,00000867.png,original,867,4.1886
868,00000868.jpg,00000868.png,original,868,1.8818
869,00000869.jpg,00000869.png,original,869,1.8408
870,00000870.jpg,00000870.png,original,870,4.3854
871,00000871.jpg,00000871.png,original,871,2.458
872,00000872.jpg,00000872.png,original,872,1.7188
873,00000873.jpg,00000873.png,original,873,1.8736
874,00000874.jpg,00000874.png,original,874,2.2774
875,00000875.jpg,00000875.png,original,875,2.2266
876,00000876.jpg,00000876.png,original,876,2.7816
877,00000877.jpg,00000877.png,original,877,4.1018
878,00000878.jpg,00000878.png,original,878,2.3004
879,00000879.jpg,00000879.png,original,879,2.9662
880,00000880.jpg,00000880.png,original,880,2.4136
881,00000881.jpg,00000881.png,original,881,2.4044
882,00000882.jpg,00000882.png,original,882,2.3108
